Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep
TCA00059,2017-10-23,,P004,Shoes,Fashion,91.82,6.0,385.64,25.04,Bank Transfer,56+,Male,Mombasa,Jane Smith
TCA00060,2019-04-07,Canada,P003,TV,Electronics,904.92,5.0,3167.22,37.6,Mobile Money,56+,Male,Mombasa,Robert Brown
TCA00061,2017-12-31,Canada,P002,Phone,Electronics,226.6,1.0,158.62,24.47,Bank Transfer,18-25,Female,Durban,John Doe
TCA00062,2015-05-07,Canada,P002,Phone,Electronics,1786.35,1.0,1250.44,45.22,Bank Transfer,46-55,Female,Cape Town,John Doe
TCA00063,2018-07-30,Canada,P005,Watch,Fashion,1773.64,2.0,2483.1,37.9,Cash,18-25,Male,Nairobi,John Doe
TCA00064,2019-07-19,Canada,P001,Laptop,Electronics,1856.37,5.0,6497.29,47.49,Credit Card,18-25,Female,Cape Town,Emily Davis
TCA00065,2016-09-30,Canada,P005,Watch,Fashion,1717.64,10.0,12023.48,10.79,Cash,26-35,Male,Durban,Emily Davis
TCA00066,2021-03-30,Canada,P001,Laptop,Electronics,1996.96,1.0,1397.87,35.39,Cash,46-55,Male,Johannesburg,Robert Brown
TCA00067,2019-12-01,Canada,P006,Bag,Fashion,71.53,4.0,200.28,38.31,Mobile Money,36-45,Female,Durban,John Doe
TCA00068,2021-11-02,Canada,P004,Shoes,Fashion,641.35,10.0,4489.45,45.18,Mobile Money,18-25,Male,Mombasa,Robert Brown
TCA00069,2016-11-06,Canada,P004,Shoes,Fashion,1528.76,8.0,8561.06,7.15,,36-45,Male,Nairobi,John Doe
TCA00070,2022-02-10,Canada,P004,Shoes,Fashion,605.06,10.0,4235.42,15.15,Bank Transfer,18-25,Female,Nairobi,Jane Smith
TCA00071,2015-05-18,Canada,P005,Watch,Fashion,330.32,9.0,2081.02,39.83,Credit Card,18-25,,Nairobi,Jane Smith
TCA00072,2018-04-23,Canada,P001,Laptop,Electronics,519.54,9.0,3273.1,23.62,Credit Card,46-55,Male,Cape Town,Emily Davis
TCA00073,2016-09-06,Canada,P002,Phone,Electronics,1184.51,10.0,8291.57,47.11,Credit Card,26-35,Male,Johannesburg,Jane Smith
TCA00074,2021-11-06,Canada,P002,Phone,Electronics,628.17,1.0,439.72,0.44,Mobile Money,26-35,Female,Johannesburg,Emily Davis
TCA00075,2019-07-11,Canada,P006,Bag,Fashion,742.8,9.0,4679.64,10.35,Bank Transfer,56+,Male,Mombasa,Jane Smith
TCA00076,2015-05-06,Canada,P005,Watch,Fashion,1406.14,1.0,984.3,0.78,Mobile Money,18-25,Female,Cape Town,Emily Davis
TCA00077,2021-07-22,Canada,P003,TV,Electronics,1846.93,6.0,7757.11,40.28,Mobile Money,36-45,Female,Mombasa,Robert Brown
TCA00078,2024-04-27,Canada,P005,,Fashion,175.33,4.0,490.92,28.71,Bank Transfer,56+,Female,Durban,Emily Davis
TCA00079,2023-06-24,Canada,P006,Bag,Fashion,462.34,2.0,647.28,40.01,Mobile Money,36-45,Male,Cape Town,Emily Davis
TCA00080,2015-09-24,Canada,P001,Laptop,Electronics,761.15,9.0,4795.24,12.63,Cash,18-25,Male,Durban,Emily Davis
TCA00081,2020-11-11,Canada,P002,Phone,Electronics,303.56,7.0,1487.44,19.06,Credit Card,36-45,Female,Mombasa,Jane Smith
TCA00082,2021-05-22,,P002,Phone,Electronics,1136.25,7.0,5567.62,15.22,Mobile Money,18-25,Female,Mombasa,John Doe
TCA00083,2024-04-30,Canada,P002,Phone,Electronics,414.19,4.0,1159.73,30.89,Credit Card,46-55,Female,Johannesburg,Jane Smith
TCA00084,2021-09-23,Canada,P005,Watch,Fashion,762.67,9.0,4804.82,25.74,Bank Transfer,46-55,Male,Cape Town,Jane Smith
TCA00085,2024-10-03,Canada,P002,Phone,Electronics,819.43,10.0,5736.01,18.09,Credit Card,56+,Female,Cape Town,Jane Smith
TCA00086,2018-06-22,Canada,P006,Bag,Fashion,782.75,9.0,4931.32,5.85,Mobile Money,18-25,Female,Johannesburg,Robert Brown
TCA00087,2016-03-10,Canada,P004,Shoes,Fashion,191.13,9.0,1204.12,43.42,Cash,36-45,Male,Johannesburg,Robert Brown
TCA00088,2019-10-29,Canada,P005,Watch,Fashion,1073.68,6.0,4509.46,2.23,Bank Transfer,18-25,Male,Johannesburg,Robert Brown
TCA00089,2019-12-16,Canada,P004,Shoes,Fashion,349.21,3.0,733.34,27.67,Cash,56+,Female,Mombasa,Robert Brown
TCA00090,2021-08-03,Canada,P002,Phone,Electronics,1049.87,1.0,734.91,22.74,Bank Transfer,36-45,Male,Mombasa,Emily Davis
TCA00091,2015-07-17,Canada,P003,TV,Electronics,1203.23,7.0,5895.83,26.9,Credit Card,18-25,Female,Johannesburg,John Doe
TCA00092,2021-07-24,Canada,P005,Watch,Fashion,1941.44,4.0,5436.03,48.45,Bank Transfer,18-25,Male,Durban,Robert Brown
TCA00093,2022-01-14,Canada,P002,Phone,Electronics,1709.17,1.0,1196.42,43.81,Credit Card,36-45,Female,Nairobi,Jane Smith
TCA00094,2024-12-26,Canada,P001,Laptop,Electronics,1352.12,5.0,4732.42,30.62,Bank Transfer,36-45,Male,Nairobi,Emily Davis
TCA00095,2018-06-24,Canada,P003,TV,Electronics,694.5,8.0,3889.2,0.61,Cash,46-55,Male,Cape Town,Jane Smith
TCA00096,2015-08-25,Canada,P006,Bag,Fashion,39.41,3.0,82.76,23.31,Cash,18-25,Female,Cape Town,Emily Davis
TCA00097,2019-11-24,Canada,P002,Phone,Electronics,149.14,1.0,104.4,8.18,Credit Card,36-45,Female,Durban,Jane Smith
TCA00098,2017-02-21,Canada,,TV,Electronics,995.67,1.0,696.97,22.79,Mobile Money,36-45,Female,Durban,John Doe
TCA00099,2017-04-13,Canada,P001,Laptop,Electronics,939.09,7.0,4601.54,37.69,Bank Transfer,46-55,Male,Durban,Robert Brown
TCA00100,2023-04-20,Canada,P002,Phone,Electronics,591.18,5.0,2069.13,2.98,Bank Transfer,36-45,Male,Nairobi,John Doe
TCA00101,2016-03-16,Canada,P004,Shoes,Fashion,1125.71,9.0,7091.97,19.77,Cash,18-25,Female,Durban,Emily Davis
TCA00102,2020-05-22,Canada,P001,Laptop,Electronics,359.41,4.0,1006.35,28.23,Bank Transfer,56+,Male,Johannesburg,Jane Smith
TCA00103,2023-08-09,Canada,P004,,Fashion,785.65,2.0,1099.91,31.75,Cash,46-55,Female,Cape Town,
TCA00104,2017-03-24,Canada,P005,Watch,Fashion,316.3,4.0,885.64,44.7,Credit Card,36-45,Female,Nairobi,Robert Brown
TCA00105,2024-01-17,Canada,P006,Bag,Fashion,579.91,8.0,3247.5,29.76,Credit Card,36-45,Female,Johannesburg,John Doe
TCA00106,2024-07-21,Canada,P005,Watch,Fashion,1387.02,8.0,7767.31,39.43,Bank Transfer,,Female,Cape Town,Jane Smith
TCA00107,2024-05-28,Canada,P001,Laptop,Electronics,914.9,7.0,4483.01,41.63,Mobile Money,26-35,Male,Durban,Robert Brown
TCA00108,2016-05-30,Canada,P003,TV,Electronics,1012.59,10.0,7088.13,6.18,Mobile Money,46-55,Male,Johannesburg,Emily Davis
TCA00109,2017-03-27,Canada,P004,Shoes,Fashion,237.51,4.0,665.03,23.73,Mobile Money,18-25,Male,Durban,Robert Brown
TCA00110,2022-08-21,Canada,P005,Watch,Fashion,1451.84,1.0,1016.29,35.37,Bank Transfer,46-55,Male,Durban,John Doe
TCA00111,2017-11-15,Canada,P002,Phone,Electronics,1227.96,3.0,2578.72,42.98,Bank Transfer,26-35,Male,Johannesburg,Jane Smith
TCA00112,2021-05-16,Canada,P005,Watch,Fashion,1646.44,5.0,5762.54,10.4,Bank Transfer,26-35,Female,Nairobi,John Doe
TCA00113,2022-10-12,Canada,P003,TV,Electronics,915.44,5.0,3204.04,0.32,Bank Transfer,46-55,Female,Durban,Jane Smith
TCA00114,2022-10-02,Canada,P005,Watch,Fashion,1500.96,,9456.05,21.79,Mobile Money,46-55,Male,Nairobi,Robert Brown
TCA00115,2023-05-15,Canada,P001,Laptop,Electronics,1253.87,6.0,5266.25,16.88,Cash,56+,Female,Cape Town,Robert Brown
TCA00116,2023-08-20,Canada,P001,Laptop,Electronics,1579.03,9.0,9947.89,44.63,Bank Transfer,18-25,Female,Durban,Robert Brown
TCA00117,2023-07-21,Canada,P006,Bag,Fashion,391.48,,1644.22,4.79,Credit Card,36-45,Male,Nairobi,Robert Brown
TCA00118,2016-07-09,Canada,P002,Phone,Electronics,1036.16,3.0,2175.94,10.12,Cash,18-25,Male,Cape Town,John Doe
TCA00119,2020-06-14,Canada,P003,TV,Electronics,536.95,1.0,375.87,7.52,Mobile Money,46-55,Female,Johannesburg,Jane Smith
TCA00120,2015-08-21,Canada,P001,Laptop,Electronics,43.33,7.0,212.32,34.92,Bank Transfer,46-55,Female,Cape Town,Emily Davis
TCA00121,2016-12-16,Canada,P005,Watch,Fashion,852.4,4.0,2386.72,35.96,Credit Card,18-25,Male,Mombasa,Robert Brown
TCA00122,2017-10-26,Canada,P005,Watch,Fashion,43.34,7.0,,16.24,Mobile Money,18-25,Female,Nairobi,Jane Smith
TCA00123,2015-09-09,Canada,P004,Shoes,Fashion,1378.89,3.0,2895.67,18.5,Cash,36-45,Female,Johannesburg,Jane Smith
TCA00124,2019-01-09,,P003,TV,Electronics,826.27,7.0,4048.72,14.64,Cash,46-55,Female,Durban,Jane Smith
TCA00125,2024-03-16,Canada,P002,Phone,Electronics,1630.07,3.0,3423.15,21.55,Cash,36-45,Male,Durban,Jane Smith
TCA00126,2024-11-30,Canada,P002,Phone,Electronics,811.85,3.0,1704.88,42.2,Mobile Money,56+,Female,Mombasa,Emily Davis
TCA00127,2021-02-14,Canada,P001,Laptop,Electronics,314.36,4.0,880.21,30.24,Credit Card,26-35,Female,Johannesburg,Emily Davis
TCA00128,2020-02-05,Canada,P004,Shoes,Fashion,628.26,5.0,2198.91,38.59,Cash,18-25,Female,Johannesburg,Robert Brown
TCA00129,2023-08-29,Canada,P001,Laptop,Electronics,690.04,10.0,4830.28,42.57,Cash,56+,Male,Nairobi,Emily Davis
TCA00130,2018-10-29,,P001,Laptop,Electronics,1899.21,9.0,11965.02,20.1,Mobile Money,26-35,Female,Cape Town,John Doe
TCA00131,2017-10-12,Canada,P003,TV,Electronics,1050.72,6.0,4413.02,0.32,Mobile Money,46-55,Female,Nairobi,Robert Brown
TCA00132,2018-09-01,Canada,P004,Shoes,Fashion,1547.75,9.0,9750.82,16.66,Bank Transfer,26-35,Male,Nairobi,Robert Brown
TCA00133,2023-09-18,Canada,P004,Shoes,Fashion,746.85,7.0,3659.56,43.32,Credit Card,18-25,Female,Mombasa,Jane Smith
TCA00134,2015-06-18,Canada,P002,Phone,Electronics,183.01,5.0,640.53,24.67,Mobile Money,36-45,Male,Nairobi,John Doe
TCA00135,2019-01-03,Canada,P001,Laptop,Electronics,,1.0,795.13,11.44,Mobile Money,46-55,Female,Nairobi,Emily Davis
TCA00136,2015-05-14,Canada,P004,Shoes,Fashion,703.23,5.0,2461.3,1.03,Bank Transfer,46-55,Female,Durban,Jane Smith
TCA00137,2023-03-08,Canada,P004,Shoes,Fashion,1084.26,5.0,3794.91,5.39,Cash,56+,Female,Mombasa,Emily Davis
TCA00138,2018-07-24,Canada,P002,Phone,Electronics,1324.23,1.0,926.96,43.59,Credit Card,36-45,Male,Mombasa,Emily Davis
TCA00139,2020-10-23,Canada,P005,Watch,Fashion,1562.68,5.0,5469.38,43.38,Credit Card,46-55,Female,Mombasa,Emily Davis
TCA00140,2016-06-21,Canada,P005,Watch,Fashion,460.59,9.0,2901.72,37.06,Mobile Money,36-45,Male,Durban,Jane Smith
TCA00141,2023-01-27,Canada,P001,Laptop,Electronics,855.84,2.0,1198.18,19.64,Credit Card,56+,Male,Nairobi,Robert Brown
TCA00142,2020-11-02,Canada,P004,Shoes,Fashion,826.55,1.0,578.58,23.78,Credit Card,46-55,Male,Nairobi,John Doe
TCA00143,2019-07-23,Canada,P001,Laptop,Electronics,1003.06,8.0,5617.14,1.02,Cash,56+,Female,Mombasa,Emily Davis
TCA00144,2016-05-16,Canada,P002,,Electronics,1305.9,9.0,8227.17,3.75,Bank Transfer,36-45,Female,Cape Town,Jane Smith
TCA00145,2024-01-01,Canada,P006,Bag,Fashion,428.71,5.0,1500.48,19.66,Mobile Money,,Female,Nairobi,Emily Davis
TCA00146,2018-08-12,Canada,P004,Shoes,Fashion,1892.43,4.0,5298.8,3.17,Cash,56+,Male,Durban,Robert Brown
TCA00147,2015-06-11,Canada,P006,Bag,Fashion,666.4,2.0,932.96,20.55,Mobile Money,56+,Male,Nairobi,Jane Smith
TCA00148,2023-10-16,Canada,P004,Shoes,Fashion,124.84,6.0,524.33,11.07,Mobile Money,56+,Female,Johannesburg,Robert Brown
TCA00149,2021-08-26,Canada,P002,Phone,Electronics,730.88,3.0,1534.85,49.97,Mobile Money,46-55,Male,Nairobi,John Doe
TCA00150,2020-07-07,Canada,P003,TV,Electronics,1017.65,6.0,4274.13,37.34,Bank Transfer,18-25,Male,Mombasa,Emily Davis
TCA00151,2024-03-08,Canada,P006,Bag,Fashion,1797.75,10.0,12584.25,34.16,Cash,46-55,Female,Johannesburg,Jane Smith
TCA00152,2023-01-20,Canada,P004,Shoes,Fashion,970.02,10.0,6790.14,31.64,Cash,46-55,Female,Durban,John Doe
TCA00153,2015-06-14,Canada,P003,TV,Electronics,34.74,1.0,24.32,46.73,Cash,56+,Female,Nairobi,Jane Smith
TCA00154,2016-12-19,Canada,P002,Phone,Electronics,1752.17,2.0,2453.04,33.46,Cash,36-45,Female,Nairobi,Robert Brown
TCA00155,2018-11-07,Canada,P001,Laptop,Electronics,196.63,8.0,1101.13,40.94,Bank Transfer,36-45,Female,Nairobi,Jane Smith
TCA00156,2024-08-20,Canada,P005,Watch,Fashion,1866.72,10.0,13067.04,23.47,Bank Transfer,56+,Male,Mombasa,John Doe
TCA00157,2018-02-23,Canada,P003,TV,Electronics,1014.02,9.0,6388.33,35.72,Credit Card,46-55,Female,Cape Town,John Doe
TCA00158,2021-05-26,Canada,P006,Bag,Fashion,285.37,9.0,1797.83,10.57,Bank Transfer,46-55,Female,Mombasa,John Doe
TCA00159,2019-12-17,Canada,P005,Watch,Fashion,717.53,2.0,1004.54,12.78,Mobile Money,26-35,Female,Nairobi,Robert Brown
TCA00160,2024-03-26,Canada,P005,Watch,Fashion,769.08,7.0,3768.49,26.16,Cash,18-25,Female,Mombasa,Robert Brown
TCA00161,2020-05-04,Canada,P002,Phone,Electronics,1501.85,5.0,5256.47,10.01,Credit Card,18-25,Female,Durban,John Doe
TCA00162,2022-06-23,Canada,P003,TV,Electronics,1151.52,10.0,8060.64,11.52,Cash,56+,Male,Mombasa,Jane Smith
TCA00163,2015-03-31,Canada,P004,Shoes,Fashion,284.22,4.0,795.82,37.88,Mobile Money,56+,Female,Durban,Robert Brown
TCA00164,2016-04-11,Canada,P005,Watch,Fashion,971.67,9.0,6121.52,6.83,Cash,46-55,Female,Johannesburg,Emily Davis
TCA00165,2021-09-23,Canada,P006,Bag,Fashion,1147.66,7.0,5623.53,46.48,Credit Card,18-25,Female,Durban,John Doe
TCA00166,2019-10-20,Canada,P002,Phone,Electronics,1579.13,1.0,1105.39,24.55,Credit Card,46-55,Female,Johannesburg,John Doe
TCA00167,2024-12-01,Canada,P003,TV,Electronics,957.61,7.0,4692.29,25.49,Bank Transfer,26-35,Female,Johannesburg,Emily Davis
TCA00168,2017-05-14,Canada,P004,Shoes,Fashion,1219.9,9.0,7685.37,47.72,Credit Card,26-35,Male,Johannesburg,Emily Davis
TCA00169,2017-10-30,Canada,P001,Laptop,Electronics,1009.75,4.0,2827.3,17.02,Mobile Money,46-55,Female,Nairobi,John Doe
TCA00170,2018-11-28,Canada,P002,Phone,Electronics,1015.4,5.0,3553.9,38.6,Cash,26-35,Male,Nairobi,Emily Davis
TCA00171,2018-09-05,Canada,P003,TV,Electronics,1413.95,2.0,1979.53,41.95,Bank Transfer,26-35,Male,Cape Town,Jane Smith
TCA00172,2019-06-23,Canada,P005,Watch,Fashion,1349.99,6.0,5669.96,31.81,Cash,56+,Male,Johannesburg,Jane Smith
TCA00173,2015-12-02,Canada,P005,Watch,Fashion,1786.03,8.0,10001.77,30.95,,46-55,Female,Cape Town,Jane Smith
TCA00174,2015-09-10,Canada,P006,Bag,Fashion,1745.38,7.0,8552.36,15.21,Cash,36-45,Male,Johannesburg,Emily Davis
TCA00175,2023-01-22,Canada,P006,Bag,Fashion,1171.3,5.0,4099.55,24.88,Mobile Money,56+,Female,Johannesburg,John Doe
TCA00176,2021-12-03,Canada,P006,Bag,Fashion,589.13,2.0,824.78,32.7,Cash,36-45,Male,Durban,Emily Davis
TCA00177,2021-11-21,Canada,P005,Watch,Fashion,1906.82,9.0,12012.97,27.1,Bank Transfer,46-55,Male,Nairobi,Robert Brown
TCA00178,2016-02-18,Canada,,TV,Electronics,1500.17,8.0,8400.95,31.26,Mobile Money,46-55,Male,Durban,Jane Smith
TCA00179,2020-06-20,Canada,P004,Shoes,Fashion,249.23,7.0,1221.23,34.24,Mobile Money,46-55,Female,Cape Town,Robert Brown
TCA00180,2019-02-16,Canada,P004,Shoes,Fashion,1775.96,4.0,4972.69,21.64,Cash,36-45,Male,Nairobi,Jane Smith
TCA00181,2018-07-15,Canada,P004,Shoes,Fashion,26.72,1.0,18.7,1.63,Bank Transfer,46-55,Male,Mombasa,John Doe
TCA00182,2018-02-01,Canada,P002,Phone,Electronics,1129.41,7.0,5534.11,38.06,Mobile Money,18-25,Female,Mombasa,John Doe
TCA00183,2024-04-16,Canada,P003,TV,Electronics,1818.31,6.0,7636.9,0.85,Mobile Money,56+,Female,Cape Town,John Doe
TCA00184,2017-01-30,Canada,P004,Shoes,Fashion,1085.4,1.0,759.78,45.71,Bank Transfer,56+,Female,Nairobi,Robert Brown
TCA00185,2020-04-30,Canada,P006,Bag,Fashion,915.28,6.0,3844.18,18.12,Cash,46-55,Female,Johannesburg,Robert Brown
TCA00186,2023-01-13,Canada,P005,,Fashion,777.04,8.0,4351.42,8.8,Credit Card,36-45,Male,Nairobi,
TCA00187,2020-02-04,Canada,P001,Laptop,Electronics,1547.27,8.0,8664.71,34.55,Bank Transfer,26-35,Male,Nairobi,John Doe
TCA00188,2024-01-02,Canada,P003,TV,Electronics,1092.89,3.0,2295.07,41.3,Cash,18-25,Female,Johannesburg,Robert Brown
TCA00189,2018-07-19,Canada,P002,Phone,Electronics,1995.12,5.0,6982.92,10.3,Mobile Money,46-55,Female,Nairobi,Emily Davis
TCA00190,2022-03-30,Canada,P002,Phone,Electronics,1949.74,4.0,5459.27,33.16,Credit Card,46-55,Female,Mombasa,Jane Smith
TCA00191,2017-08-03,Canada,P003,TV,Electronics,390.38,9.0,2459.39,23.04,Cash,36-45,Female,Durban,Emily Davis
TCA00192,2016-12-19,Canada,P003,TV,Electronics,143.91,7.0,705.16,47.22,Bank Transfer,56+,Male,Mombasa,Emily Davis
TCA00193,2023-09-14,Canada,P006,Bag,Fashion,638.52,1.0,446.96,48.69,Credit Card,,Male,Mombasa,Robert Brown
