Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep
TCH00027,2023-10-03,China,P004,Shoes,Fashion,446.91,5.0,1564.18,49.38,,18-25,Female,Nairobi,John Doe
TCH00028,2017-11-22,China,P004,Shoes,Fashion,1793.44,10.0,12554.08,23.58,Mobile Money,26-35,Female,Johannesburg,Jane Smith
TCH00029,2018-06-04,China,P002,Phone,Electronics,185.98,6.0,781.12,26.1,Credit Card,26-35,Male,Johannesburg,Jane Smith
TCH00030,2018-09-12,China,P003,TV,Electronics,1225.6,2.0,1715.84,30.0,Bank Transfer,18-25,Male,Nairobi,Emily Davis
TCH00031,2022-11-10,China,P005,Watch,Fashion,412.24,9.0,2597.11,12.66,Mobile Money,26-35,Male,Johannesburg,John Doe
TCH00032,2016-09-17,China,P003,TV,Electronics,1511.02,3.0,3173.14,5.84,Cash,18-25,Female,Cape Town,Emily Davis
TCH00033,2022-10-06,China,P005,Watch,Fashion,1671.79,10.0,11702.53,11.8,Bank Transfer,46-55,Female,Mombasa,Jane Smith
TCH00034,2023-12-06,China,P005,Watch,Fashion,1914.04,7.0,9378.8,30.54,Bank Transfer,46-55,Female,Durban,Jane Smith
TCH00035,2023-01-02,China,P004,Shoes,Fashion,682.45,9.0,4299.43,24.54,Credit Card,56+,Female,Mombasa,
TCH00036,2016-03-16,China,P004,Shoes,Fashion,1371.39,2.0,1919.95,19.71,Mobile Money,56+,Female,Durban,Emily Davis
TCH00037,2020-12-20,China,P006,Bag,Fashion,1089.61,7.0,5339.09,13.5,Cash,46-55,Male,Cape Town,Jane Smith
TCH00038,2024-04-09,China,P006,Bag,Fashion,1167.18,3.0,2451.08,40.05,Bank Transfer,56+,Male,Cape Town,Robert Brown
TCH00039,2017-11-08,China,P005,Watch,Fashion,40.33,4.0,112.92,36.4,Mobile Money,36-45,Female,Durban,Robert Brown
TCH00040,2016-03-12,China,P004,,Fashion,435.51,4.0,1219.43,6.87,Mobile Money,26-35,Male,Johannesburg,Emily Davis
TCH00041,2021-05-12,China,P002,Phone,Electronics,1880.75,10.0,13165.25,13.22,Bank Transfer,56+,Male,Nairobi,Robert Brown
TCH00042,2020-05-05,China,P003,TV,Electronics,182.77,8.0,1023.51,44.02,Bank Transfer,46-55,Female,Mombasa,Emily Davis
TCH00043,2021-07-16,China,P003,TV,Electronics,1903.25,9.0,11990.47,25.27,Credit Card,36-45,Female,Mombasa,Robert Brown
TCH00044,2021-04-07,China,P003,TV,Electronics,1558.35,7.0,7635.91,47.99,Mobile Money,56+,Female,Durban,Jane Smith
TCH00045,2018-03-25,China,P003,TV,Electronics,1024.33,6.0,4302.19,4.78,Bank Transfer,26-35,Female,Johannesburg,John Doe
TCH00046,2015-10-03,China,P006,Bag,Fashion,122.97,4.0,344.32,26.14,Cash,26-35,Male,Nairobi,Jane Smith
TCH00047,2023-05-07,China,P003,TV,Electronics,404.34,6.0,1698.23,46.0,Credit Card,26-35,Male,Durban,Emily Davis
TCH00048,2018-06-05,China,P002,Phone,Electronics,865.14,2.0,1211.2,46.38,Credit Card,18-25,Male,Cape Town,Robert Brown
TCH00049,2024-05-24,China,P005,Watch,Fashion,537.71,2.0,752.79,33.94,Credit Card,46-55,Female,Mombasa,John Doe
TCH00050,2020-11-30,China,P002,Phone,Electronics,25.25,2.0,35.35,40.4,Mobile Money,46-55,Male,Mombasa,Emily Davis
TCH00051,2022-08-06,China,P001,Laptop,Electronics,381.77,1.0,267.24,47.01,Cash,46-55,Female,Mombasa,John Doe
TCH00052,2023-02-09,China,P001,Laptop,Electronics,1056.44,8.0,5916.06,19.65,Cash,18-25,Male,Durban,John Doe
TCH00053,2023-06-18,China,P005,Watch,Fashion,1109.12,7.0,5434.69,29.43,Bank Transfer,36-45,Male,Nairobi,John Doe
TCH00054,2023-11-08,China,P002,Phone,Electronics,412.27,10.0,2885.89,42.94,Cash,18-25,Male,Cape Town,Jane Smith
TCH00055,2023-08-11,China,P006,Bag,Fashion,1564.44,1.0,1095.11,29.18,Mobile Money,18-25,Female,Johannesburg,John Doe
TCH00056,2021-12-16,China,P003,TV,Electronics,665.7,6.0,2795.94,21.98,Cash,26-35,Male,Johannesburg,Robert Brown
TCH00057,2016-04-15,China,P003,TV,Electronics,33.74,9.0,212.56,16.65,Mobile Money,36-45,Male,Johannesburg,John Doe
TCH00058,2015-04-08,China,P004,Shoes,Fashion,729.0,8.0,4082.4,45.55,Mobile Money,56+,Male,Cape Town,Robert Brown
TCH00059,2021-02-06,China,P002,Phone,Electronics,1380.77,10.0,9665.39,43.69,Mobile Money,26-35,Male,Mombasa,Robert Brown
TCH00060,2016-06-28,China,P005,Watch,Fashion,1635.58,6.0,6869.44,0.1,Bank Transfer,26-35,Male,Johannesburg,Robert Brown
TCH00061,2018-09-29,China,P003,TV,Electronics,1890.81,7.0,9264.97,7.85,Credit Card,26-35,Male,Mombasa,Emily Davis
TCH00062,2024-07-29,China,P006,Bag,Fashion,837.73,3.0,1759.23,13.4,Cash,46-55,Male,Cape Town,Robert Brown
TCH00063,2019-11-17,China,P006,Bag,Fashion,1364.98,4.0,3821.94,45.61,Bank Transfer,18-25,Male,Mombasa,Robert Brown
TCH00064,2018-08-30,China,P006,Bag,Fashion,575.26,7.0,2818.77,20.69,Bank Transfer,26-35,Female,Mombasa,Robert Brown
TCH00065,2019-08-19,China,P003,TV,Electronics,1035.53,3.0,2174.61,18.74,Mobile Money,56+,Female,Nairobi,Robert Brown
TCH00066,2016-03-10,China,P005,Watch,Fashion,911.87,4.0,2553.24,22.67,Cash,18-25,Male,Mombasa,Emily Davis
TCH00067,2017-12-03,China,P006,Bag,Fashion,470.95,9.0,2966.99,4.07,Cash,36-45,Male,Cape Town,Emily Davis
TCH00068,2020-02-01,China,P003,TV,Electronics,866.01,4.0,2424.83,30.29,Mobile Money,56+,Male,Cape Town,John Doe
TCH00069,2020-06-23,China,P003,TV,Electronics,446.68,7.0,2188.73,47.84,Cash,36-45,Female,Durban,John Doe
TCH00070,2015-10-02,China,P005,Watch,Fashion,1166.89,1.0,816.82,3.54,Credit Card,26-35,Male,,Robert Brown
TCH00071,2017-03-31,China,P001,Laptop,Electronics,383.06,8.0,2145.14,40.43,Mobile Money,36-45,Female,Nairobi,Emily Davis
TCH00072,2023-07-08,China,P004,Shoes,Fashion,1779.04,5.0,6226.64,36.34,Cash,26-35,Male,Durban,Emily Davis
TCH00073,2019-04-17,China,P005,Watch,Fashion,179.1,4.0,501.48,7.42,Bank Transfer,46-55,Male,Nairobi,Robert Brown
TCH00074,2020-06-23,China,P005,Watch,Fashion,480.31,3.0,1008.65,45.48,Mobile Money,26-35,Female,Mombasa,Robert Brown
TCH00075,2018-05-15,China,P002,Phone,Electronics,1980.44,7.0,,10.6,Credit Card,46-55,Female,Mombasa,
TCH00076,2023-12-20,China,P001,Laptop,Electronics,754.25,10.0,5279.75,34.51,Credit Card,46-55,Female,Mombasa,Robert Brown
TCH00077,2017-01-30,China,P003,TV,,546.87,7.0,2679.66,28.25,Credit Card,56+,Female,Johannesburg,Jane Smith
TCH00078,2015-11-01,China,P004,Shoes,Fashion,1919.94,5.0,,31.51,Mobile Money,36-45,Female,Johannesburg,Jane Smith
TCH00079,2019-05-03,China,P003,TV,Electronics,444.05,2.0,621.67,35.7,Bank Transfer,36-45,Female,Nairobi,John Doe
TCH00080,2024-08-14,China,P006,Bag,Fashion,158.93,8.0,890.01,9.09,Credit Card,26-35,Female,Nairobi,Emily Davis
TCH00081,2022-09-11,China,P002,Phone,Electronics,1082.62,3.0,2273.5,,Cash,46-55,Female,Durban,Robert Brown
TCH00082,2024-04-18,China,P006,Bag,Fashion,196.36,4.0,549.81,6.46,Mobile Money,36-45,Male,Nairobi,Jane Smith
TCH00083,2021-01-03,China,P004,Shoes,Fashion,1214.95,10.0,8504.65,8.14,Credit Card,46-55,Female,Nairobi,Robert Brown
TCH00084,2018-04-14,China,P006,Bag,Fashion,23.57,2.0,33.0,28.32,Bank Transfer,26-35,Male,Cape Town,Robert Brown
TCH00085,2022-06-17,China,P001,Laptop,Electronics,567.72,8.0,3179.23,41.17,Mobile Money,18-25,Male,Cape Town,Emily Davis
TCH00086,2018-01-03,China,P005,Watch,Fashion,1865.28,9.0,11751.26,1.98,Cash,46-55,Male,Cape Town,Jane Smith
TCH00087,2022-05-19,China,P001,Laptop,Electronics,1573.62,10.0,11015.34,15.41,Credit Card,18-25,Female,Durban,John Doe
TCH00088,2020-07-27,China,P001,Laptop,Electronics,411.94,9.0,2595.22,33.19,Cash,36-45,Male,Cape Town,Emily Davis
TCH00089,2017-05-11,China,P002,Phone,Electronics,1114.64,5.0,3901.24,4.37,Cash,18-25,Male,Cape Town,Emily Davis
TCH00090,2018-07-18,China,P003,TV,Electronics,985.92,9.0,6211.3,11.92,Bank Transfer,56+,Female,Nairobi,Emily Davis
TCH00091,2019-06-03,,P001,Laptop,Electronics,,6.0,7703.39,22.38,Bank Transfer,56+,Female,Durban,Emily Davis
TCH00092,2020-09-18,China,P003,TV,Electronics,826.39,1.0,578.47,20.03,Cash,26-35,Male,Durban,John Doe
TCH00093,2020-10-07,China,P002,Phone,Electronics,488.17,6.0,2050.31,46.38,Cash,46-55,Female,Mombasa,Emily Davis
TCH00094,2024-08-17,China,P003,TV,Electronics,532.04,8.0,2979.42,46.07,Mobile Money,18-25,Male,Mombasa,Emily Davis
TCH00095,2022-08-24,China,P005,Watch,Fashion,1430.87,8.0,8012.87,31.39,Bank Transfer,26-35,Female,Johannesburg,John Doe
TCH00096,2024-05-31,China,P001,Laptop,Electronics,960.64,1.0,672.45,45.92,Mobile Money,18-25,Male,Nairobi,Jane Smith
TCH00097,2019-03-24,China,P005,Watch,Fashion,234.11,8.0,1311.02,6.68,Mobile Money,36-45,Male,Nairobi,John Doe
TCH00098,2015-04-15,China,P001,Laptop,Electronics,1292.91,4.0,3620.15,11.63,Mobile Money,26-35,Male,Johannesburg,John Doe
TCH00099,2023-12-12,China,P002,Phone,Electronics,357.43,10.0,2502.01,38.34,Mobile Money,26-35,Male,Johannesburg,John Doe
TCH00100,2017-12-14,China,P003,TV,Electronics,609.61,7.0,2987.09,19.13,Bank Transfer,,Male,Johannesburg,Emily Davis
TCH00101,2020-06-19,China,P001,Laptop,Electronics,989.25,3.0,2077.42,25.81,Credit Card,18-25,Female,Cape Town,Robert Brown
TCH00102,2023-10-08,China,P003,TV,Electronics,1191.62,1.0,834.13,31.05,Cash,36-45,Male,Mombasa,John Doe
TCH00103,2015-02-14,China,P004,Shoes,Fashion,605.73,6.0,2544.07,2.83,Credit Card,18-25,Female,Cape Town,Emily Davis
TCH00104,2019-11-15,China,P005,Watch,Fashion,1985.57,1.0,1389.9,45.04,Credit Card,26-35,Male,Durban,John Doe
TCH00105,2021-11-08,China,P003,TV,Electronics,43.52,6.0,182.78,3.56,Cash,56+,Male,Johannesburg,John Doe
TCH00106,2021-09-21,China,P005,Watch,Fashion,1691.54,3.0,3552.23,1.05,Cash,56+,Female,Nairobi,John Doe
TCH00107,2022-12-22,China,P004,Shoes,Fashion,715.08,6.0,3003.34,18.72,Credit Card,36-45,Male,Mombasa,Robert Brown
TCH00108,2019-07-08,China,,Bag,Fashion,689.61,3.0,1448.18,23.12,Bank Transfer,56+,Female,Nairobi,John Doe
TCH00109,2018-10-26,China,P002,Phone,Electronics,1833.36,6.0,7700.11,17.73,Mobile Money,46-55,Male,Nairobi,Jane Smith
TCH00110,2024-10-18,China,P001,Laptop,Electronics,796.14,1.0,557.3,48.48,Credit Card,,Female,Mombasa,Robert Brown
TCH00111,2019-06-24,China,P006,Bag,Fashion,629.75,3.0,1322.47,13.73,Bank Transfer,26-35,Female,Durban,Emily Davis
TCH00112,2015-01-01,China,P002,Phone,Electronics,1514.57,9.0,9541.79,41.06,Bank Transfer,26-35,Male,Cape Town,Robert Brown
TCH00113,2020-07-05,China,P006,Bag,Fashion,220.17,9.0,1387.07,29.81,Cash,26-35,Female,Nairobi,John Doe
TCH00114,2020-03-11,China,P002,Phone,Electronics,443.1,5.0,1550.85,48.24,Cash,18-25,Female,Johannesburg,Jane Smith
TCH00115,2017-08-03,China,P003,TV,Electronics,205.38,4.0,575.06,3.84,Bank Transfer,36-45,Male,Cape Town,Jane Smith
TCH00116,2024-06-15,China,P003,TV,Electronics,1850.13,1.0,1295.09,15.83,Mobile Money,36-45,Female,Mombasa,Jane Smith
TCH00117,2023-08-21,China,P003,TV,Electronics,1050.89,9.0,6620.61,14.0,Mobile Money,56+,Female,Nairobi,Robert Brown
TCH00118,2021-11-23,China,P002,Phone,Electronics,553.71,8.0,3100.78,21.5,Credit Card,56+,Female,Durban,Jane Smith
TCH00119,2018-07-08,China,P001,Laptop,Electronics,1863.24,2.0,2608.54,10.06,Mobile Money,56+,Male,Johannesburg,Emily Davis
TCH00120,2017-12-23,China,P002,Phone,Electronics,1875.14,3.0,3937.79,12.12,Bank Transfer,46-55,Male,Mombasa,Robert Brown
TCH00121,2015-04-16,China,P001,Laptop,Electronics,350.09,7.0,1715.44,39.96,Cash,18-25,Male,Nairobi,Jane Smith
TCH00122,2018-09-04,China,P003,TV,Electronics,867.53,10.0,6072.71,38.13,Cash,46-55,Male,Mombasa,Jane Smith
TCH00123,2022-09-07,China,P001,Laptop,Electronics,161.99,1.0,113.39,14.56,Bank Transfer,46-55,Male,Nairobi,Robert Brown
TCH00124,2016-09-14,,P002,Phone,Electronics,1991.04,9.0,12543.55,6.57,Credit Card,46-55,Male,Durban,Emily Davis
TCH00125,2016-03-14,China,P003,TV,Electronics,688.31,1.0,481.82,41.94,Cash,46-55,Male,Durban,Robert Brown
TCH00126,2015-08-08,China,P003,TV,Electronics,870.94,4.0,2438.63,35.0,Credit Card,26-35,Female,Durban,John Doe
TCH00127,2017-06-02,China,,Phone,Electronics,231.35,6.0,971.67,32.5,Cash,26-35,Female,Johannesburg,Jane Smith
TCH00128,2015-05-28,China,P006,Bag,Fashion,214.16,2.0,299.82,23.21,Credit Card,18-25,Female,Johannesburg,Emily Davis
TCH00129,2023-10-30,China,P005,Watch,Fashion,1616.24,1.0,1131.37,42.73,Cash,26-35,Male,Johannesburg,Emily Davis
TCH00130,2021-07-19,China,P001,Laptop,Electronics,550.51,10.0,3853.57,14.76,Credit Card,26-35,Male,Cape Town,Jane Smith
TCH00131,2017-10-01,China,P006,Bag,Fashion,224.18,6.0,941.56,17.13,Bank Transfer,36-45,Male,Johannesburg,Jane Smith
TCH00132,2021-03-16,China,P005,Watch,Fashion,1555.07,1.0,1088.55,15.26,Cash,26-35,Male,Cape Town,John Doe
TCH00133,2024-04-03,China,P001,Laptop,Electronics,416.07,6.0,1747.49,40.93,Bank Transfer,56+,Male,Johannesburg,Robert Brown
TCH00134,2020-02-21,China,P001,Laptop,Electronics,405.79,5.0,1420.26,35.3,Mobile Money,26-35,Female,Nairobi,Emily Davis
TCH00135,2021-03-08,China,P004,Shoes,Fashion,1059.38,9.0,6674.09,29.64,Mobile Money,,Male,Cape Town,John Doe
TCH00136,2022-01-03,China,P006,Bag,Fashion,96.24,4.0,269.47,9.87,Bank Transfer,18-25,Male,Johannesburg,Emily Davis
TCH00137,2020-06-08,China,P004,Shoes,Fashion,1690.81,7.0,,44.0,Credit Card,46-55,Male,Nairobi,Emily Davis
TCH00138,2018-09-26,China,P001,Laptop,Electronics,458.65,5.0,1605.27,2.52,Bank Transfer,46-55,Male,Nairobi,Jane Smith
TCH00139,2023-01-20,China,P003,TV,Electronics,1910.35,9.0,12035.2,30.03,Mobile Money,26-35,Male,Mombasa,John Doe
TCH00140,2016-08-11,China,P005,Watch,Fashion,387.77,7.0,1900.07,46.33,Cash,36-45,Male,Cape Town,John Doe
TCH00141,2022-06-15,China,P005,Watch,Fashion,1577.01,1.0,1103.91,34.56,Credit Card,46-55,Male,Cape Town,Robert Brown
TCH00142,2022-01-14,China,P003,TV,Electronics,1510.03,1.0,1057.02,20.51,Bank Transfer,56+,Male,Johannesburg,Jane Smith
TCH00143,2022-05-13,China,P001,Laptop,Electronics,1308.06,6.0,5493.85,48.67,Bank Transfer,18-25,Female,Johannesburg,Jane Smith
TCH00144,2023-01-29,China,P004,Shoes,Fashion,1277.1,7.0,6257.79,37.62,Credit Card,56+,Female,Cape Town,Emily Davis
TCH00145,2018-02-15,China,P003,TV,Electronics,1473.55,6.0,6188.91,20.69,Credit Card,36-45,Female,Cape Town,Jane Smith
TCH00146,2022-05-10,China,P001,Laptop,Electronics,1188.62,5.0,4160.17,35.11,Mobile Money,36-45,Male,Nairobi,Jane Smith
TCH00147,2019-07-01,China,P005,Watch,Fashion,118.07,8.0,661.19,6.68,Mobile Money,46-55,Male,Johannesburg,John Doe
TCH00148,2019-11-24,China,P003,TV,Electronics,214.92,10.0,1504.44,28.85,Credit Card,26-35,Male,Cape Town,Robert Brown
TCH00149,2018-07-18,China,P006,Bag,Fashion,1372.24,9.0,8645.11,44.33,Bank Transfer,56+,Female,Cape Town,Emily Davis
TCH00150,2024-02-25,China,P001,Laptop,Electronics,1473.55,4.0,4125.94,48.59,Cash,26-35,Male,Cape Town,Jane Smith
TCH00151,2024-07-21,China,P004,Shoes,Fashion,1455.68,3.0,3056.93,34.35,Cash,18-25,Male,Cape Town,Jane Smith
TCH00152,2020-08-24,China,P003,TV,Electronics,1744.78,2.0,2442.69,25.14,Mobile Money,56+,Male,Johannesburg,John Doe
TCH00153,2024-02-11,China,P002,Phone,Electronics,560.02,9.0,3528.13,16.27,Bank Transfer,46-55,Female,Durban,Jane Smith
TCH00154,2017-12-14,China,P006,Bag,Fashion,1440.87,1.0,1008.61,47.01,Credit Card,26-35,Male,Johannesburg,John Doe
TCH00155,2024-12-02,China,P001,Laptop,Electronics,1280.88,5.0,4483.08,3.21,Credit Card,26-35,Male,Cape Town,Emily Davis
TCH00156,2024-11-16,China,P005,Watch,Fashion,607.07,5.0,2124.75,18.81,Cash,56+,Male,Mombasa,Jane Smith
TCH00157,2016-04-12,China,P004,Shoes,Fashion,392.99,2.0,550.19,11.95,Bank Transfer,18-25,Male,Cape Town,Jane Smith
TCH00158,2019-06-28,China,P005,Watch,Fashion,1900.92,10.0,13306.44,24.38,Cash,46-55,Male,Cape Town,Robert Brown
TCH00159,2021-01-14,China,P005,Watch,Fashion,577.02,,807.83,37.91,Bank Transfer,36-45,Male,Mombasa,John Doe
TCH00160,2021-06-16,China,P003,TV,Electronics,852.72,10.0,5969.04,32.78,Mobile Money,56+,Female,Johannesburg,John Doe
TCH00161,2021-09-03,China,P001,Laptop,Electronics,945.75,1.0,662.02,13.0,Cash,18-25,Female,Mombasa,Robert Brown
TCH00162,2015-02-12,China,P004,Shoes,Fashion,424.86,6.0,1784.41,49.24,Mobile Money,46-55,Female,Durban,Emily Davis
TCH00163,2023-01-12,China,P005,Watch,Fashion,624.5,7.0,3060.05,41.51,Credit Card,46-55,Female,Cape Town,Emily Davis
TCH00164,2021-07-05,China,P005,Watch,Fashion,491.36,9.0,3095.57,32.39,Bank Transfer,56+,Male,Mombasa,Robert Brown
TCH00165,2024-02-14,China,P002,,Electronics,1668.68,7.0,8176.53,44.0,Bank Transfer,36-45,Female,Cape Town,Robert Brown
TCH00166,2020-06-13,China,P003,TV,Electronics,1573.64,6.0,6609.29,6.36,Cash,36-45,Male,Johannesburg,Emily Davis
TCH00167,2017-03-13,China,P001,Laptop,Electronics,433.62,10.0,3035.34,44.67,Mobile Money,18-25,Female,Nairobi,Jane Smith
TCH00168,2018-03-08,China,P001,Laptop,Electronics,1938.95,9.0,12215.38,37.97,Mobile Money,56+,Female,Durban,Jane Smith
TCH00169,2023-08-07,China,P005,Watch,Fashion,631.73,1.0,442.21,41.5,Cash,18-25,Male,Johannesburg,Jane Smith
TCH00170,2016-06-14,China,P002,Phone,Electronics,1995.16,2.0,2793.22,40.04,Credit Card,26-35,Female,Johannesburg,Jane Smith
TCH00171,2024-05-14,China,P006,Bag,Fashion,1803.19,2.0,2524.47,48.52,Credit Card,56+,Male,Durban,Emily Davis
TCH00172,2015-07-29,China,P004,Shoes,Fashion,602.63,3.0,1265.52,39.45,Mobile Money,46-55,Male,Cape Town,Robert Brown
TCH00173,2024-05-09,China,P005,,Fashion,976.22,6.0,4100.12,10.12,Credit Card,36-45,Female,Nairobi,Jane Smith
TCH00174,2015-07-28,,P003,TV,Electronics,1029.42,5.0,3602.97,16.51,Bank Transfer,56+,Male,Cape Town,John Doe
TCH00175,2023-06-20,China,P001,Laptop,Electronics,205.26,1.0,143.68,27.7,Credit Card,36-45,Male,Nairobi,John Doe
TCH00176,2022-12-14,China,P006,Bag,Fashion,496.54,5.0,1737.89,8.9,Credit Card,26-35,Male,Cape Town,Robert Brown
TCH00177,2022-05-23,China,P004,Shoes,Fashion,378.81,8.0,2121.34,7.4,Mobile Money,36-45,Male,Johannesburg,Jane Smith
TCH00178,2022-01-05,China,P001,Laptop,Electronics,1432.69,7.0,7020.18,25.83,Mobile Money,18-25,Female,Cape Town,Jane Smith
TCH00179,2021-10-26,China,P006,Bag,Fashion,1882.01,4.0,5269.63,46.93,Cash,26-35,Female,Durban,Emily Davis
TCH00180,2016-08-03,China,P006,Bag,Fashion,,6.0,8231.66,10.51,Cash,26-35,Female,Cape Town,Emily Davis
TCH00181,2015-07-05,China,P005,Watch,Fashion,1053.05,3.0,2211.4,32.08,Credit Card,46-55,Female,Cape Town,Robert Brown
TCH00182,2020-06-15,China,P005,Watch,Fashion,1493.21,1.0,1045.25,1.03,Bank Transfer,26-35,Male,Cape Town,Jane Smith
TCH00183,2015-11-24,China,P001,Laptop,Electronics,611.77,6.0,2569.43,27.24,Credit Card,18-25,Male,Cape Town,Jane Smith
TCH00184,2019-01-27,China,P003,TV,Electronics,1764.45,9.0,11116.03,25.13,Cash,18-25,Male,Mombasa,Emily Davis
TCH00185,2023-06-26,China,P006,Bag,Fashion,924.51,3.0,1941.47,11.78,Credit Card,26-35,Female,Durban,Jane Smith
TCH00186,2015-12-24,China,P004,Shoes,Fashion,814.61,4.0,2280.91,16.44,Credit Card,26-35,Male,Durban,John Doe
TCH00187,2016-03-12,China,P002,Phone,Electronics,1606.48,5.0,5622.68,,Credit Card,36-45,Female,Cape Town,Jane Smith
TCH00188,2020-02-06,China,P004,Shoes,Fashion,1247.28,5.0,4365.48,46.45,Cash,56+,Female,Durban,John Doe
TCH00189,2021-10-18,China,P006,Bag,Fashion,1002.42,8.0,5613.55,11.34,Cash,36-45,Female,Nairobi,Jane Smith
TCH00190,2017-03-14,China,P005,Watch,Fashion,946.1,2.0,1324.54,0.88,Mobile Money,46-55,Male,Nairobi,Emily Davis
TCH00191,2015-12-09,China,P003,TV,Electronics,1733.68,3.0,3640.73,10.03,Bank Transfer,18-25,Male,Johannesburg,Emily Davis
TCH00192,2021-04-30,China,P004,Shoes,Fashion,1165.69,8.0,6527.86,16.97,Credit Card,36-45,Female,Cape Town,Jane Smith
TCH00193,2018-04-16,China,P003,TV,Electronics,1948.72,6.0,8184.62,37.96,Bank Transfer,18-25,Female,Nairobi,John Doe
TCH00194,2024-10-01,China,P001,Laptop,Electronics,1250.88,9.0,7880.54,44.96,Mobile Money,56+,Female,Mombasa,Jane Smith
TCH00195,2018-09-28,China,P003,TV,Electronics,979.54,9.0,6171.1,5.33,Bank Transfer,26-35,Female,Johannesburg,Robert Brown
TCH00196,2024-10-28,China,P003,TV,Electronics,873.7,7.0,4281.13,17.35,Mobile Money,36-45,Female,Durban,Robert Brown
TCH00197,2018-12-28,China,P002,Phone,Electronics,387.32,5.0,1355.62,49.64,Credit Card,26-35,Male,Johannesburg,Emily Davis
TCH00198,2015-09-27,China,P001,Laptop,Electronics,428.68,8.0,2400.61,42.02,Bank Transfer,26-35,Male,Mombasa,Jane Smith
