Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep
TSO00022,2023-08-13,South Africa,P003,TV,Electronics,749.18,4.0,2097.7,0.46,Mobile Money,46-55,Female,Durban,Robert Brown
TSO00023,2023-10-17,South Africa,P004,Shoes,Fashion,1764.41,7.0,8645.61,10.08,Cash,36-45,Female,Johannesburg,Emily Davis
TSO00024,2016-04-01,South Africa,P002,Phone,Electronics,990.82,9.0,6242.17,44.07,Credit Card,36-45,Female,Mombasa,Emily Davis
TSO00025,2019-05-18,South Africa,P004,Shoes,Fashion,1272.81,6.0,5345.8,33.33,Bank Transfer,36-45,Male,Nairobi,Emily Davis
TSO00026,2018-05-22,South Africa,P006,Bag,Fashion,1708.74,10.0,11961.18,32.43,Credit Card,18-25,Male,Nairobi,John Doe
TSO00027,2021-11-29,South Africa,P006,Bag,Fashion,97.45,10.0,682.15,24.07,Mobile Money,26-35,Female,Nairobi,Robert Brown
TSO00028,2024-11-18,South Africa,P003,TV,Electronics,1254.23,3.0,2633.88,0.64,Credit Card,36-45,Male,Mombasa,Robert Brown
TSO00029,2022-04-09,South Africa,P006,Bag,Fashion,455.16,1.0,318.61,38.99,Credit Card,26-35,Male,Durban,Emily Davis
TSO00030,2024-08-10,South Africa,P006,Bag,Fashion,1176.78,9.0,7413.71,39.67,Mobile Money,56+,Male,Cape Town,Emily Davis
TSO00031,2024-01-26,South Africa,P005,Watch,Fashion,540.61,6.0,2270.56,49.58,Mobile Money,46-55,Male,Nairobi,Robert Brown
TSO00032,2016-07-12,South Africa,P001,Laptop,Electronics,1503.02,8.0,8416.91,30.07,Cash,18-25,Female,Nairobi,Jane Smith
TSO00033,2016-04-08,South Africa,P005,Watch,Fashion,1094.91,1.0,766.44,25.97,Bank Transfer,46-55,Male,,Jane Smith
TSO00034,2024-09-03,South Africa,P004,Shoes,Fashion,264.41,7.0,1295.61,21.75,Credit Card,56+,Male,Mombasa,Robert Brown
TSO00035,2023-11-04,South Africa,P003,TV,Electronics,1325.95,5.0,4640.82,23.51,Credit Card,46-55,Male,Mombasa,Jane Smith
TSO00036,2015-06-15,South Africa,P004,Shoes,Fashion,562.78,3.0,1181.84,25.46,Credit Card,26-35,Female,Nairobi,Jane Smith
TSO00037,2015-10-07,South Africa,P001,Laptop,Electronics,103.34,7.0,506.37,16.19,Cash,36-45,Female,Durban,Robert Brown
TSO00038,2016-03-24,South Africa,P004,Shoes,Fashion,343.23,4.0,961.04,38.37,Bank Transfer,18-25,Female,Mombasa,Jane Smith
TSO00039,2018-03-05,South Africa,P006,Bag,Fashion,1504.39,3.0,3159.22,4.5,Credit Card,26-35,Female,Cape Town,Jane Smith
TSO00040,2018-03-27,South Africa,P001,Laptop,Electronics,1671.05,5.0,5848.67,44.08,Bank Transfer,56+,Male,Nairobi,Robert Brown
TSO00041,2020-03-11,South Africa,P004,Shoes,Fashion,801.53,9.0,5049.64,23.81,Bank Transfer,26-35,Male,Nairobi,Emily Davis
TSO00042,2024-09-10,South Africa,P005,Watch,Fashion,1126.22,9.0,7095.19,9.46,Credit Card,18-25,Female,Johannesburg,Jane Smith
TSO00043,2021-02-17,South Africa,P001,Laptop,Electronics,1421.91,9.0,8958.03,31.29,Cash,56+,Female,Mombasa,Jane Smith
TSO00044,2016-02-12,South Africa,P002,Phone,Electronics,1687.65,5.0,5906.77,8.52,Mobile Money,36-45,Female,Cape Town,John Doe
TSO00045,2018-02-13,South Africa,P005,Watch,Fashion,440.5,4.0,1233.4,15.66,Credit Card,36-45,Male,Cape Town,Robert Brown
TSO00046,2017-03-29,South Africa,P005,Watch,Fashion,1425.13,2.0,1995.18,29.68,Credit Card,56+,Male,Nairobi,Emily Davis
TSO00047,2022-11-10,South Africa,P003,TV,Electronics,384.13,4.0,1075.56,2.86,Cash,46-55,Male,Mombasa,John Doe
TSO00048,2018-09-07,South Africa,,Watch,Fashion,968.85,2.0,1356.39,3.96,Mobile Money,36-45,Female,Johannesburg,John Doe
TSO00049,2021-09-11,South Africa,P005,Watch,Fashion,1201.27,6.0,5045.33,33.59,Credit Card,36-45,Female,Johannesburg,Emily Davis
TSO00050,2020-10-24,South Africa,P006,Bag,Fashion,1601.96,1.0,1121.37,8.36,Mobile Money,26-35,Male,Cape Town,John Doe
TSO00051,2016-07-31,South Africa,P001,Laptop,Electronics,1830.22,3.0,3843.46,21.6,Cash,36-45,Female,Nairobi,Jane Smith
TSO00052,2015-12-01,South Africa,P002,Phone,Electronics,484.85,10.0,3393.95,39.59,Cash,36-45,Male,Cape Town,Robert Brown
TSO00053,2024-05-10,South Africa,P006,Bag,Fashion,1871.75,9.0,11792.02,21.85,Bank Transfer,56+,Female,Durban,Robert Brown
TSO00054,2016-03-29,South Africa,P004,Shoes,Fashion,1579.68,4.0,4423.1,22.68,Mobile Money,36-45,Female,Mombasa,John Doe
TSO00055,2023-02-03,South Africa,P005,Watch,Fashion,626.51,10.0,4385.57,19.49,Mobile Money,36-45,Female,Nairobi,Robert Brown
TSO00056,2015-09-18,South Africa,P003,TV,Electronics,1460.79,2.0,2045.11,24.61,Bank Transfer,36-45,Male,Durban,John Doe
TSO00057,2020-03-20,South Africa,P005,Watch,Fashion,1381.73,10.0,9672.11,0.06,Mobile Money,18-25,Male,Nairobi,Robert Brown
TSO00058,2015-12-18,South Africa,P001,Laptop,Electronics,229.25,5.0,802.38,14.94,Cash,18-25,Male,Cape Town,Robert Brown
TSO00059,2024-04-01,South Africa,P003,TV,Electronics,1107.04,6.0,4649.57,10.83,Bank Transfer,36-45,Male,Johannesburg,Jane Smith
TSO00060,2022-08-29,South Africa,P005,Watch,Fashion,1096.09,10.0,7672.63,13.85,Cash,18-25,Female,Johannesburg,Robert Brown
TSO00061,2017-11-12,South Africa,P005,Watch,Fashion,1489.58,3.0,3128.12,9.57,Cash,36-45,Male,Johannesburg,Robert Brown
TSO00062,2024-01-10,South Africa,P001,Laptop,,550.94,6.0,2313.95,42.61,Bank Transfer,26-35,Female,Mombasa,Robert Brown
TSO00063,2023-12-21,South Africa,P003,TV,Electronics,1498.46,5.0,5244.61,34.79,Cash,36-45,Female,Nairobi,Jane Smith
TSO00064,2016-12-08,South Africa,P006,Bag,Fashion,1241.57,2.0,1738.2,17.04,Mobile Money,46-55,Male,Nairobi,Jane Smith
TSO00065,2024-08-18,South Africa,P006,Bag,Fashion,1133.84,6.0,4762.13,29.21,Mobile Money,18-25,Male,Durban,Jane Smith
TSO00066,2015-01-03,South Africa,P005,Watch,Fashion,359.36,6.0,1509.31,36.78,Credit Card,56+,Female,Mombasa,Emily Davis
TSO00067,2022-05-12,South Africa,P004,Shoes,Fashion,1442.46,4.0,4038.89,35.44,Cash,36-45,Male,Cape Town,Robert Brown
TSO00068,2016-11-01,South Africa,P006,Bag,Fashion,756.15,,1058.61,20.0,Mobile Money,36-45,Male,Mombasa,John Doe
TSO00069,2023-01-07,South Africa,P001,Laptop,Electronics,1528.65,2.0,2140.11,4.17,Bank Transfer,36-45,Male,Mombasa,Jane Smith
TSO00070,2018-01-31,South Africa,P004,Shoes,,667.13,10.0,4669.91,6.34,Credit Card,36-45,Male,Johannesburg,Robert Brown
TSO00071,2020-10-31,South Africa,P006,Bag,Fashion,225.9,3.0,474.39,22.82,Bank Transfer,56+,Female,Cape Town,Robert Brown
TSO00072,2022-06-07,South Africa,P004,Shoes,Fashion,1827.77,8.0,10235.51,1.6,Mobile Money,26-35,Male,Durban,Robert Brown
TSO00073,2017-02-08,South Africa,P002,Phone,Electronics,1660.27,7.0,8135.32,42.41,Bank Transfer,18-25,Female,Johannesburg,Jane Smith
TSO00074,2015-01-14,South Africa,P001,Laptop,Electronics,291.01,2.0,407.41,36.48,Cash,46-55,Female,Cape Town,Emily Davis
TSO00075,2021-05-11,South Africa,P004,Shoes,Fashion,1716.31,2.0,2402.83,25.32,Mobile Money,56+,Male,Cape Town,Robert Brown
TSO00076,2018-05-06,South Africa,P006,Bag,Fashion,325.28,8.0,1821.57,33.68,Bank Transfer,36-45,Female,Durban,Emily Davis
TSO00077,2024-09-21,South Africa,P004,Shoes,Fashion,91.21,3.0,191.54,30.85,Mobile Money,56+,Male,Durban,Jane Smith
TSO00078,2024-04-21,South Africa,P003,TV,,594.35,6.0,2496.27,22.25,Bank Transfer,18-25,Female,Mombasa,Jane Smith
TSO00079,2020-09-18,South Africa,P005,Watch,Fashion,762.33,4.0,2134.52,39.69,Mobile Money,46-55,Female,Durban,John Doe
TSO00080,2019-04-07,South Africa,P002,Phone,Electronics,1896.65,9.0,11948.9,17.22,Mobile Money,26-35,Male,Durban,Robert Brown
TSO00081,2021-09-17,South Africa,P006,Bag,Fashion,1499.31,9.0,9445.65,16.23,Credit Card,18-25,Male,Durban,Jane Smith
TSO00082,2024-03-03,South Africa,P002,Phone,Electronics,494.58,9.0,3115.85,12.33,Credit Card,36-45,Male,Nairobi,Emily Davis
TSO00083,2022-11-07,South Africa,P003,TV,Electronics,1645.61,10.0,11519.27,18.56,Credit Card,36-45,Female,Cape Town,Robert Brown
TSO00084,2020-02-17,South Africa,P001,Laptop,Electronics,528.18,3.0,1109.18,41.45,Mobile Money,56+,Male,Cape Town,Jane Smith
TSO00085,2015-11-25,South Africa,P004,Shoes,Fashion,1315.13,4.0,3682.36,2.56,Credit Card,46-55,Female,Cape Town,Jane Smith
TSO00086,2022-02-24,South Africa,P002,Phone,Electronics,661.66,7.0,3242.13,8.24,Credit Card,36-45,Female,Cape Town,Emily Davis
TSO00087,2021-01-29,South Africa,P006,Bag,Fashion,1394.44,9.0,8784.97,22.75,Mobile Money,36-45,Female,Johannesburg,Robert Brown
TSO00088,2017-01-02,South Africa,P006,Bag,Fashion,81.97,2.0,114.76,33.84,Mobile Money,26-35,Male,Durban,Robert Brown
TSO00089,2024-09-22,South Africa,P001,Laptop,Electronics,188.39,1.0,131.87,19.96,Credit Card,36-45,Female,Cape Town,John Doe
TSO00090,2019-03-03,South Africa,P002,Phone,Electronics,1562.15,1.0,1093.5,36.72,Bank Transfer,26-35,Female,Mombasa,Jane Smith
TSO00091,2019-06-02,South Africa,P005,Watch,Fashion,1367.84,4.0,3829.95,38.82,Cash,18-25,Female,Cape Town,Robert Brown
TSO00092,2019-04-14,South Africa,P003,TV,Electronics,428.51,4.0,1199.83,24.55,Bank Transfer,56+,Male,Durban,Jane Smith
TSO00093,2015-04-10,South Africa,P001,Laptop,Electronics,344.97,8.0,1931.83,45.13,Bank Transfer,18-25,Female,Johannesburg,Jane Smith
TSO00094,2019-01-27,South Africa,P005,Watch,Fashion,469.75,7.0,2301.77,6.67,Cash,36-45,Male,Nairobi,Jane Smith
TSO00095,2022-03-08,South Africa,P004,Shoes,Fashion,920.86,10.0,6446.02,19.71,Bank Transfer,36-45,Female,Mombasa,John Doe
TSO00096,2019-01-21,South Africa,P005,Watch,Fashion,1149.66,5.0,4023.81,17.67,Bank Transfer,18-25,Female,Johannesburg,Jane Smith
TSO00097,2022-12-24,South Africa,P006,Bag,Fashion,687.53,5.0,2406.35,38.73,Credit Card,26-35,Male,Durban,Robert Brown
TSO00098,2024-07-22,South Africa,P003,TV,Electronics,63.97,10.0,447.79,40.4,Credit Card,56+,Male,Johannesburg,Robert Brown
TSO00099,2020-03-08,South Africa,P005,Watch,Fashion,805.12,2.0,1127.17,34.19,Bank Transfer,56+,Female,Mombasa,Jane Smith
TSO00100,2024-01-07,South Africa,P003,TV,Electronics,602.17,7.0,2950.63,14.17,Cash,56+,Male,Cape Town,Emily Davis
TSO00101,2024-05-30,South Africa,P001,Laptop,Electronics,889.74,4.0,2491.27,27.42,Mobile Money,26-35,Female,Durban,Robert Brown
TSO00102,2016-06-12,South Africa,P002,Phone,Electronics,403.42,4.0,1129.58,6.52,Cash,18-25,Male,Nairobi,John Doe
TSO00103,2016-02-08,South Africa,P001,Laptop,Electronics,1488.54,5.0,5209.89,37.27,Credit Card,46-55,Female,Durban,Emily Davis
TSO00104,2015-03-07,South Africa,P002,Phone,Electronics,1681.33,10.0,11769.31,29.71,Cash,18-25,Female,Johannesburg,John Doe
TSO00105,2022-11-06,South Africa,P001,Laptop,Electronics,1428.24,4.0,3999.07,,Mobile Money,26-35,Male,Durban,Jane Smith
TSO00106,2023-04-24,South Africa,P004,Shoes,Fashion,871.11,5.0,3048.88,34.07,Cash,26-35,Male,Durban,Robert Brown
TSO00107,2022-01-02,South Africa,P003,TV,Electronics,248.06,1.0,173.64,41.44,Cash,56+,Female,Cape Town,John Doe
TSO00108,2023-10-08,South Africa,P002,Phone,Electronics,1233.97,4.0,3455.12,17.34,Credit Card,36-45,Female,Mombasa,Emily Davis
TSO00109,2019-04-30,South Africa,P001,Laptop,Electronics,1621.21,10.0,11348.47,24.18,Credit Card,26-35,Male,Nairobi,John Doe
TSO00110,2017-04-26,South Africa,P005,Watch,Fashion,131.21,,551.08,21.93,Bank Transfer,18-25,Male,Cape Town,Robert Brown
TSO00111,2015-05-17,South Africa,P004,Shoes,Fashion,839.28,5.0,2937.48,35.79,Credit Card,36-45,Female,Mombasa,John Doe
TSO00112,2024-09-30,South Africa,P001,Laptop,Electronics,751.17,9.0,4732.37,10.68,Credit Card,56+,Male,Johannesburg,Emily Davis
TSO00113,2015-01-08,South Africa,P001,Laptop,Electronics,704.82,4.0,1973.5,16.29,Cash,36-45,Female,Nairobi,John Doe
TSO00114,2024-06-06,South Africa,P004,Shoes,Fashion,700.68,5.0,,8.23,Cash,36-45,Female,Cape Town,Robert Brown
TSO00115,2018-12-05,South Africa,P006,Bag,,1862.46,1.0,1303.72,43.94,Cash,36-45,Male,Nairobi,Jane Smith
TSO00116,2019-03-20,South Africa,P004,Shoes,Fashion,1975.36,6.0,8296.51,31.91,Cash,26-35,Female,Nairobi,John Doe
TSO00117,2015-09-13,South Africa,P003,TV,Electronics,1117.28,7.0,5474.67,41.82,Cash,56+,Female,Cape Town,Emily Davis
TSO00118,2021-08-11,South Africa,P002,Phone,Electronics,656.66,1.0,459.66,13.31,Mobile Money,56+,Male,Cape Town,John Doe
TSO00119,2024-09-20,South Africa,P005,Watch,Fashion,1138.34,1.0,796.84,19.09,Credit Card,46-55,Female,Durban,John Doe
TSO00120,2024-04-13,South Africa,P006,Bag,Fashion,1026.95,3.0,2156.6,25.94,Credit Card,26-35,Male,Johannesburg,Jane Smith
TSO00121,2022-01-21,South Africa,P002,Phone,Electronics,1702.95,4.0,4768.26,12.81,Cash,36-45,Male,Johannesburg,Emily Davis
TSO00122,2023-10-25,South Africa,P001,Laptop,Electronics,1527.8,10.0,10694.6,32.23,Credit Card,18-25,Male,Mombasa,Jane Smith
TSO00123,2022-07-19,South Africa,P005,Watch,Fashion,1503.92,10.0,10527.44,6.1,Bank Transfer,,Female,Johannesburg,Jane Smith
TSO00124,2019-05-22,South Africa,P004,Shoes,Fashion,743.98,8.0,4166.29,19.28,,56+,Female,Cape Town,Emily Davis
TSO00125,2015-05-11,South Africa,P005,Watch,Fashion,821.18,7.0,4023.78,14.89,Credit Card,56+,Female,Mombasa,Emily Davis
TSO00126,2020-07-18,South Africa,P002,Phone,Electronics,1567.77,9.0,9876.95,12.48,Mobile Money,46-55,Female,Johannesburg,
TSO00127,2015-09-21,South Africa,P005,Watch,Fashion,548.07,6.0,2301.89,46.8,Cash,18-25,Female,Durban,Jane Smith
TSO00128,2022-08-30,South Africa,P002,Phone,Electronics,1418.78,8.0,7945.17,1.85,Bank Transfer,26-35,Male,Mombasa,John Doe
TSO00129,2024-04-13,South Africa,P004,Shoes,Fashion,1599.31,2.0,2239.03,49.02,Credit Card,18-25,Female,Cape Town,Emily Davis
TSO00130,2023-04-28,South Africa,P004,Shoes,Fashion,323.09,3.0,678.49,49.47,Credit Card,56+,Male,Durban,Emily Davis
TSO00131,2017-05-30,South Africa,P006,Bag,Fashion,1646.64,4.0,4610.59,29.93,Mobile Money,26-35,Male,Nairobi,John Doe
TSO00132,2021-02-20,South Africa,P004,Shoes,Fashion,998.0,6.0,4191.6,2.7,Mobile Money,46-55,Male,Nairobi,John Doe
TSO00133,2019-10-24,South Africa,P003,TV,Electronics,958.29,1.0,670.8,37.8,Mobile Money,56+,Male,Nairobi,
TSO00134,2023-10-06,South Africa,P002,Phone,Electronics,992.43,9.0,6252.31,28.07,Mobile Money,56+,Male,Nairobi,John Doe
TSO00135,2023-12-09,South Africa,P002,Phone,Electronics,996.07,3.0,2091.75,23.53,Mobile Money,36-45,Female,Durban,Jane Smith
TSO00136,2016-08-29,South Africa,P005,Watch,Fashion,311.5,3.0,654.15,32.37,Credit Card,26-35,Female,Nairobi,Robert Brown
TSO00137,2020-04-27,South Africa,P005,Watch,Fashion,830.83,3.0,1744.74,27.92,Credit Card,26-35,Female,Durban,Jane Smith
TSO00138,2017-04-28,South Africa,P003,TV,Electronics,1886.25,2.0,2640.75,26.3,Mobile Money,46-55,Male,Durban,Jane Smith
TSO00139,2020-11-06,South Africa,P004,Shoes,Fashion,798.71,4.0,2236.39,33.2,Credit Card,56+,Female,Nairobi,John Doe
TSO00140,2016-05-16,South Africa,P001,Laptop,Electronics,1333.32,3.0,2799.97,29.93,Cash,26-35,Male,Johannesburg,Emily Davis
TSO00141,2023-10-31,South Africa,P004,Shoes,Fashion,747.07,5.0,2614.74,25.92,Credit Card,56+,Female,Mombasa,Jane Smith
TSO00142,2019-07-12,South Africa,P003,TV,Electronics,939.96,2.0,1315.94,11.56,Bank Transfer,36-45,Female,Cape Town,Emily Davis
TSO00143,2015-09-14,South Africa,P001,Laptop,Electronics,1130.39,1.0,791.27,25.21,Bank Transfer,56+,Male,Nairobi,Robert Brown
TSO00144,2021-04-28,South Africa,P004,Shoes,Fashion,1669.39,3.0,3505.72,13.84,Credit Card,36-45,Male,Nairobi,Jane Smith
TSO00145,2023-01-04,South Africa,P005,Watch,Fashion,1026.29,1.0,718.4,44.41,Cash,36-45,Male,Cape Town,Emily Davis
TSO00146,2021-03-18,South Africa,P002,Phone,Electronics,1906.33,9.0,12009.88,38.11,Mobile Money,36-45,Female,Cape Town,Emily Davis
TSO00147,2020-04-10,South Africa,P002,Phone,Electronics,1877.86,4.0,5258.01,31.96,Mobile Money,26-35,Female,Cape Town,John Doe
TSO00148,2018-01-12,South Africa,P005,Watch,Fashion,,8.0,1616.33,15.61,Cash,56+,Female,Mombasa,Emily Davis
TSO00149,2021-04-20,South Africa,,Watch,Fashion,105.86,7.0,518.71,38.97,Mobile Money,56+,Female,Nairobi,Robert Brown
TSO00150,2021-08-09,South Africa,P004,Shoes,Fashion,1205.49,7.0,5906.9,47.61,Credit Card,26-35,Male,Nairobi,Robert Brown
TSO00151,2016-11-24,South Africa,P002,Phone,Electronics,403.5,8.0,2259.6,11.24,Mobile Money,26-35,Male,Cape Town,Jane Smith
TSO00152,2018-03-23,South Africa,P002,Phone,Electronics,980.95,9.0,6179.99,48.9,Credit Card,56+,Male,Cape Town,Emily Davis
TSO00153,2016-10-13,South Africa,P006,Bag,Fashion,1703.65,2.0,2385.11,31.13,Bank Transfer,46-55,Female,Durban,Robert Brown
TSO00154,2015-09-19,South Africa,P001,Laptop,Electronics,1334.97,9.0,8410.31,49.97,Cash,18-25,Male,Nairobi,Robert Brown
TSO00155,2024-01-16,South Africa,P005,Watch,Fashion,1731.02,8.0,9693.71,32.45,Bank Transfer,18-25,Female,Nairobi,Robert Brown
TSO00156,2018-07-01,South Africa,P006,Bag,Fashion,1698.61,7.0,8323.19,27.94,Bank Transfer,36-45,Female,Cape Town,Emily Davis
TSO00157,2017-05-20,South Africa,P002,Phone,Electronics,1639.8,9.0,10330.74,17.32,Credit Card,46-55,Male,Nairobi,Jane Smith
TSO00158,2020-10-04,South Africa,P002,Phone,Electronics,260.32,9.0,1640.02,14.31,Mobile Money,26-35,Male,Johannesburg,Jane Smith
TSO00159,2017-07-20,South Africa,P002,Phone,Electronics,1797.0,3.0,3773.7,36.66,Credit Card,26-35,Female,Nairobi,Robert Brown
TSO00160,2020-07-27,South Africa,P004,Shoes,Fashion,1803.55,1.0,1262.48,23.3,Cash,26-35,Male,Cape Town,Emily Davis
TSO00161,2024-06-27,South Africa,P006,Bag,Fashion,925.67,8.0,5183.75,43.52,Credit Card,18-25,Female,Durban,Jane Smith
TSO00162,2017-03-15,South Africa,P003,TV,Electronics,584.03,5.0,2044.1,20.52,Bank Transfer,26-35,Female,Johannesburg,Robert Brown
TSO00163,2020-12-05,South Africa,P003,TV,Electronics,415.59,4.0,1163.65,35.15,Bank Transfer,26-35,Male,Cape Town,Jane Smith
TSO00164,2023-08-11,South Africa,P002,Phone,Electronics,1185.62,9.0,7469.41,24.54,Credit Card,18-25,Female,Nairobi,Robert Brown
TSO00165,2021-10-21,South Africa,P005,Watch,Fashion,1798.41,5.0,6294.44,2.44,Cash,26-35,Female,Nairobi,Robert Brown
TSO00166,2016-01-31,South Africa,P001,Laptop,Electronics,1763.7,5.0,6172.95,11.83,Mobile Money,46-55,Female,Cape Town,Jane Smith
TSO00167,2015-04-17,South Africa,P005,Watch,Fashion,190.46,3.0,399.97,34.45,Mobile Money,56+,Male,Cape Town,Emily Davis
TSO00168,2015-01-25,South Africa,P006,,Fashion,45.75,9.0,288.22,10.65,Mobile Money,56+,Male,Durban,Jane Smith
TSO00169,2022-12-24,South Africa,P002,Phone,Electronics,485.96,1.0,340.17,14.09,Bank Transfer,18-25,Female,Nairobi,Robert Brown
TSO00170,2015-04-19,South Africa,P001,Laptop,Electronics,1140.96,6.0,4792.03,6.22,,46-55,Male,Durban,Jane Smith
TSO00171,2022-03-12,South Africa,P005,Watch,Fashion,1926.46,6.0,8091.13,18.17,Credit Card,36-45,Male,Mombasa,Jane Smith
TSO00172,2015-08-29,South Africa,P001,Laptop,Electronics,1538.98,4.0,4309.14,30.68,Credit Card,56+,Female,Durban,Robert Brown
TSO00173,2021-06-07,South Africa,P005,Watch,Fashion,927.5,5.0,3246.25,23.41,Bank Transfer,36-45,Male,Mombasa,John Doe
TSO00174,2017-02-11,South Africa,P002,Phone,Electronics,1026.34,4.0,2873.75,36.46,Mobile Money,36-45,Male,Durban,John Doe
TSO00175,2019-01-23,South Africa,P001,Laptop,Electronics,266.04,8.0,1489.82,7.39,Credit Card,56+,Male,Cape Town,John Doe
TSO00176,2017-09-21,South Africa,P004,Shoes,Fashion,343.24,4.0,961.07,46.19,Mobile Money,18-25,Male,Cape Town,Emily Davis
TSO00177,2016-09-22,South Africa,P003,TV,Electronics,1899.21,1.0,1329.45,38.89,Bank Transfer,36-45,Female,Cape Town,John Doe
TSO00178,2022-09-03,South Africa,P003,TV,Electronics,1566.12,10.0,10962.84,20.0,Credit Card,46-55,Female,Durban,Robert Brown
TSO00179,2020-11-02,South Africa,P003,TV,Electronics,746.5,,2612.75,19.6,Cash,26-35,Male,Johannesburg,Jane Smith
TSO00180,2020-10-28,South Africa,P003,TV,Electronics,1638.66,5.0,5735.31,2.49,Cash,18-25,Female,Mombasa,Jane Smith
TSO00181,2017-11-10,South Africa,P004,Shoes,Fashion,392.52,10.0,2747.64,8.77,Mobile Money,56+,Female,Cape Town,
TSO00182,2022-06-24,South Africa,P004,Shoes,Fashion,1580.32,4.0,4424.9,39.04,Cash,26-35,Male,Johannesburg,Emily Davis
TSO00183,2015-09-26,South Africa,P002,Phone,Electronics,1315.49,9.0,8287.59,7.76,Cash,36-45,Female,Cape Town,Robert Brown
TSO00184,2024-07-07,South Africa,P003,TV,Electronics,1301.15,7.0,6375.64,16.91,Mobile Money,18-25,Female,Cape Town,Emily Davis
TSO00185,2021-05-14,South Africa,P001,Laptop,Electronics,724.36,7.0,3549.36,42.98,Cash,56+,Female,Johannesburg,Robert Brown
TSO00186,2020-01-04,South Africa,P003,TV,Electronics,1809.02,9.0,11396.83,23.94,Bank Transfer,26-35,Female,Nairobi,Emily Davis
TSO00187,2019-03-13,South Africa,P001,Laptop,Electronics,1994.31,,11168.14,0.75,Credit Card,36-45,Male,Cape Town,Robert Brown
TSO00188,2015-07-21,South Africa,P002,Phone,Electronics,443.23,2.0,620.52,49.67,Credit Card,18-25,Male,Nairobi,Jane Smith
TSO00189,2021-01-30,South Africa,P005,Watch,Fashion,1188.92,6.0,4993.46,4.5,Mobile Money,,Male,Mombasa,Robert Brown
TSO00190,2020-06-07,South Africa,P002,Phone,Electronics,358.85,4.0,1004.78,13.43,Mobile Money,46-55,Male,Durban,Emily Davis
