Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep
TIN00016,2016-02-02,India,P004,Shoes,Fashion,690.54,6.0,2900.27,12.35,Bank Transfer,18-25,Male,Durban,Robert Brown
TIN00017,2022-02-07,India,P004,Shoes,Fashion,77.17,3.0,162.06,45.9,Mobile Money,36-45,Female,Cape Town,John Doe
TIN00018,2022-12-29,India,P002,Phone,Electronics,852.39,7.0,4176.71,19.97,Credit Card,36-45,Female,Mombasa,Robert Brown
TIN00019,2022-07-12,India,P003,TV,Electronics,316.91,4.0,887.35,13.2,Mobile Money,56+,Male,Johannesburg,Jane Smith
TIN00020,2021-11-23,India,P005,Watch,Fashion,986.73,3.0,2072.13,11.63,Mobile Money,18-25,Female,Durban,Robert Brown
TIN00021,2024-12-26,India,P003,TV,Electronics,134.17,5.0,469.59,10.75,Mobile Money,56+,Male,Mombasa,Jane Smith
TIN00022,2017-04-22,India,P001,Laptop,Electronics,542.55,10.0,3797.85,44.82,Mobile Money,56+,Male,Johannesburg,Emily Davis
TIN00023,2018-02-10,India,P005,Watch,Fashion,1490.24,1.0,1043.17,37.95,Bank Transfer,36-45,Female,Cape Town,John Doe
TIN00024,2018-08-21,India,P004,Shoes,Fashion,1840.58,10.0,12884.06,19.29,Cash,36-45,Male,Durban,John Doe
TIN00025,2021-01-26,India,P001,Laptop,Electronics,893.63,5.0,3127.7,35.09,Mobile Money,56+,Female,Mombasa,Robert Brown
TIN00026,2015-09-14,India,P005,Watch,Fashion,1459.73,4.0,4087.24,30.45,Cash,36-45,Female,Johannesburg,Emily Davis
TIN00027,2023-02-24,India,P005,Watch,Fashion,1649.27,3.0,3463.47,27.12,Credit Card,46-55,Female,Cape Town,Robert Brown
TIN00028,2016-08-29,India,P005,Watch,Fashion,883.59,10.0,6185.13,5.94,Credit Card,36-45,Male,Durban,Emily Davis
TIN00029,2018-12-31,India,P001,Laptop,Electronics,1101.53,1.0,771.07,11.02,Mobile Money,18-25,Male,Cape Town,Emily Davis
TIN00030,2023-06-10,India,P005,Watch,Fashion,1391.1,3.0,2921.31,30.23,Mobile Money,26-35,Male,Johannesburg,Robert Brown
TIN00031,2022-10-16,India,P004,Shoes,Fashion,1955.04,8.0,10948.22,37.42,Mobile Money,46-55,Female,Johannesburg,Robert Brown
TIN00032,2021-06-13,India,P003,TV,Electronics,332.12,6.0,1394.9,36.06,Cash,36-45,Male,Mombasa,John Doe
TIN00033,2018-12-04,India,P001,Laptop,Electronics,1207.5,2.0,1690.5,46.67,Bank Transfer,56+,Male,Durban,Jane Smith
TIN00034,2020-08-31,India,P006,Bag,Fashion,1645.78,2.0,2304.09,39.46,Mobile Money,26-35,Male,Cape Town,Robert Brown
TIN00035,2019-03-17,India,P006,Bag,Fashion,1535.68,4.0,4299.9,18.78,Cash,46-55,Male,Mombasa,Robert Brown
TIN00036,2021-11-03,India,P003,TV,Electronics,1947.35,5.0,6815.72,34.85,Bank Transfer,18-25,Female,Nairobi,Jane Smith
TIN00037,2019-02-08,India,P002,Phone,Electronics,292.76,2.0,409.86,45.43,Cash,26-35,Male,Nairobi,Emily Davis
TIN00038,2016-04-27,India,P001,Laptop,Electronics,15.47,5.0,54.15,15.78,Bank Transfer,36-45,Male,Mombasa,John Doe
TIN00039,2020-04-07,India,P006,Bag,Fashion,1731.01,9.0,10905.36,32.49,Mobile Money,26-35,Male,Johannesburg,Jane Smith
TIN00040,,India,P003,TV,Electronics,1463.17,10.0,10242.19,32.16,Bank Transfer,26-35,Male,Nairobi,Emily Davis
TIN00041,2016-05-28,India,P004,Shoes,Fashion,71.38,8.0,399.73,17.62,Bank Transfer,46-55,Female,Mombasa,Emily Davis
TIN00042,2022-03-02,India,P004,Shoes,Fashion,211.61,2.0,296.25,6.89,Credit Card,36-45,Female,Cape Town,Jane Smith
TIN00043,2019-09-04,India,P002,Phone,Electronics,1208.89,6.0,5077.34,38.52,Mobile Money,26-35,Female,Johannesburg,Emily Davis
TIN00044,2024-01-18,India,P001,Laptop,Electronics,1037.58,5.0,3631.53,2.72,Cash,,Male,Durban,John Doe
TIN00045,2017-11-17,India,P006,Bag,Fashion,1953.12,3.0,4101.55,7.8,Credit Card,26-35,Male,Durban,John Doe
TIN00046,2016-03-08,India,P001,Laptop,Electronics,1860.75,10.0,13025.25,32.73,Bank Transfer,46-55,Female,Mombasa,Jane Smith
TIN00047,2016-04-25,India,P001,Laptop,Electronics,425.75,2.0,596.05,1.43,Cash,18-25,Female,Durban,John Doe
TIN00048,2017-01-10,India,P003,TV,Electronics,1471.2,9.0,9268.56,39.81,Bank Transfer,36-45,Male,Nairobi,Emily Davis
TIN00049,2021-04-09,India,P005,Watch,Fashion,1076.47,2.0,1507.06,9.04,Bank Transfer,26-35,Female,Mombasa,Robert Brown
TIN00050,2018-01-27,India,P005,Watch,Fashion,808.93,4.0,2265.0,48.88,Mobile Money,56+,Male,Durban,John Doe
TIN00051,2020-06-02,India,P004,Shoes,Fashion,416.95,7.0,2043.05,36.5,Bank Transfer,36-45,Male,Johannesburg,Emily Davis
TIN00052,2021-03-23,India,P002,Phone,Electronics,441.73,9.0,2782.9,18.48,Bank Transfer,26-35,Male,Nairobi,Jane Smith
TIN00053,2019-01-19,India,P005,Watch,Fashion,1763.47,1.0,1234.43,28.12,Bank Transfer,46-55,Male,Durban,Emily Davis
TIN00054,2021-06-17,India,P004,Shoes,Fashion,1166.91,6.0,4901.02,18.59,Cash,56+,Male,Cape Town,John Doe
TIN00055,2015-03-27,India,P002,Phone,Electronics,1259.57,1.0,881.7,2.24,Bank Transfer,36-45,Female,Cape Town,Jane Smith
TIN00056,2022-04-20,India,P004,Shoes,Fashion,1434.24,5.0,5019.84,12.77,Bank Transfer,18-25,Female,Cape Town,Jane Smith
TIN00057,2023-09-05,India,P003,TV,Electronics,1787.84,9.0,11263.39,3.19,Mobile Money,,Female,Durban,Jane Smith
TIN00058,2024-10-15,India,P002,Phone,Electronics,95.25,1.0,66.67,35.85,Cash,56+,Female,Nairobi,Emily Davis
TIN00059,2024-05-13,India,P003,TV,Electronics,283.39,8.0,1586.98,22.54,Credit Card,36-45,Female,Durban,John Doe
TIN00060,2021-03-29,India,P006,Bag,Fashion,44.03,10.0,308.21,20.64,Bank Transfer,56+,Male,Cape Town,John Doe
TIN00061,2016-04-27,India,P003,TV,Electronics,1184.66,3.0,2487.79,13.93,Credit Card,46-55,Female,Mombasa,John Doe
TIN00062,2017-01-27,India,P006,Bag,Fashion,150.98,6.0,634.12,23.13,Cash,46-55,Female,Durban,Jane Smith
TIN00063,2023-01-21,India,P006,Bag,Fashion,1067.48,7.0,5230.65,21.72,Credit Card,26-35,Female,Johannesburg,Jane Smith
TIN00064,2023-03-31,India,P006,Bag,Fashion,1149.02,3.0,2412.94,32.22,Cash,18-25,Female,Nairobi,Emily Davis
TIN00065,2017-06-27,India,P006,Bag,Fashion,167.67,2.0,234.74,49.99,Bank Transfer,18-25,Male,Mombasa,Emily Davis
TIN00066,2018-07-13,India,P006,Bag,Fashion,344.33,5.0,1205.15,37.57,Cash,,Female,Durban,Emily Davis
TIN00067,2017-01-08,India,P005,Watch,Fashion,336.19,6.0,1412.0,26.06,Mobile Money,26-35,Male,Mombasa,Jane Smith
TIN00068,2019-03-01,India,P002,,Electronics,1478.84,6.0,6211.13,33.24,Bank Transfer,26-35,Male,Mombasa,Jane Smith
TIN00069,2021-08-11,India,P002,Phone,Electronics,1218.42,7.0,5970.26,23.98,Bank Transfer,18-25,Female,Johannesburg,
TIN00070,2016-01-25,India,P002,Phone,Electronics,945.83,2.0,1324.16,6.77,Cash,46-55,Female,Durban,Jane Smith
TIN00071,2019-09-09,India,P002,Phone,Electronics,714.78,5.0,2501.73,1.95,Cash,36-45,Female,Nairobi,John Doe
TIN00072,2023-04-15,India,P006,Bag,Fashion,940.79,1.0,658.55,0.36,Cash,18-25,Female,,Robert Brown
TIN00073,2015-06-08,India,P005,Watch,Fashion,1738.95,10.0,12172.65,32.13,Credit Card,46-55,Female,Johannesburg,Emily Davis
TIN00074,2021-06-06,India,P002,Phone,Electronics,1451.03,10.0,10157.21,49.78,Credit Card,36-45,Female,Mombasa,Emily Davis
TIN00075,2017-04-01,India,P001,Laptop,Electronics,1242.69,4.0,3479.53,3.63,Cash,56+,Male,Durban,Robert Brown
TIN00076,2016-06-16,India,P004,Shoes,Fashion,716.62,7.0,3511.44,22.31,Cash,26-35,Male,Johannesburg,John Doe
TIN00077,2022-12-02,India,P003,TV,Electronics,292.53,9.0,1842.94,29.82,Cash,26-35,Female,Mombasa,Emily Davis
TIN00078,2023-08-01,India,P005,Watch,Fashion,1183.8,9.0,7457.94,44.03,Mobile Money,26-35,Female,,Jane Smith
TIN00079,2015-03-20,India,P001,Laptop,Electronics,687.35,5.0,2405.72,27.77,Credit Card,46-55,Male,Nairobi,Emily Davis
TIN00080,2021-06-21,India,P006,Bag,Fashion,1445.12,9.0,9104.26,45.64,Credit Card,18-25,Female,Nairobi,Emily Davis
TIN00081,2022-08-25,India,P002,Phone,Electronics,373.36,8.0,2090.82,42.67,Credit Card,46-55,Male,Mombasa,John Doe
TIN00082,2019-08-07,India,P004,Shoes,Fashion,1885.42,10.0,13197.94,17.76,Bank Transfer,26-35,Male,Mombasa,Robert Brown
TIN00083,2017-09-19,India,P006,Bag,Fashion,852.77,8.0,4775.51,7.71,Bank Transfer,56+,Male,Cape Town,Emily Davis
TIN00084,2015-08-09,India,P005,Watch,Fashion,1327.08,6.0,5573.74,16.74,Mobile Money,56+,Male,Nairobi,Robert Brown
TIN00085,2022-12-24,India,P004,Shoes,Fashion,1710.27,2.0,2394.38,42.66,Mobile Money,46-55,Female,Mombasa,Jane Smith
TIN00086,2021-05-07,India,P004,Shoes,Fashion,578.5,3.0,1214.85,45.32,Bank Transfer,26-35,Female,Mombasa,Robert Brown
TIN00087,2020-01-06,India,P006,Bag,,1495.61,6.0,6281.56,44.59,Bank Transfer,26-35,Female,Cape Town,Jane Smith
TIN00088,2015-10-12,India,P004,Shoes,Fashion,1482.56,10.0,10377.92,27.04,Credit Card,18-25,Female,Johannesburg,John Doe
TIN00089,2024-08-09,India,P005,Watch,Fashion,,5.0,1679.47,33.06,Mobile Money,18-25,Male,Cape Town,John Doe
TIN00090,2023-08-23,India,P006,Bag,Fashion,164.61,3.0,345.68,23.18,Mobile Money,26-35,Male,Nairobi,John Doe
TIN00091,2019-02-22,India,P002,Phone,Electronics,1708.24,5.0,5978.84,48.61,Credit Card,26-35,Male,Nairobi,Emily Davis
TIN00092,2024-05-28,India,P006,Bag,Fashion,310.82,2.0,435.15,6.2,Credit Card,18-25,Male,Cape Town,John Doe
TIN00093,2023-01-31,India,P001,Laptop,Electronics,1313.36,8.0,7354.82,31.73,Mobile Money,36-45,Male,Nairobi,Emily Davis
TIN00094,2018-04-18,India,P005,Watch,Fashion,1641.78,5.0,5746.23,22.71,Credit Card,26-35,Female,Mombasa,Robert Brown
TIN00095,2023-04-03,India,P002,Phone,Electronics,576.79,3.0,1211.26,24.69,Bank Transfer,18-25,,Cape Town,Robert Brown
TIN00096,2024-07-13,India,P001,Laptop,Electronics,412.55,4.0,1155.14,3.09,Credit Card,36-45,Female,Mombasa,John Doe
TIN00097,2020-05-23,India,P002,Phone,Electronics,544.0,3.0,1142.4,10.22,Credit Card,18-25,Male,Nairobi,Jane Smith
TIN00098,2015-11-27,India,P006,Bag,Fashion,451.56,6.0,1896.55,41.09,Cash,56+,Female,Nairobi,John Doe
TIN00099,2015-10-18,India,P003,TV,Electronics,616.24,7.0,3019.58,37.25,Mobile Money,46-55,Male,Mombasa,John Doe
TIN00100,2021-10-29,India,P006,Bag,Fashion,1666.74,6.0,7000.31,44.97,Bank Transfer,36-45,Female,Nairobi,Robert Brown
TIN00101,2021-08-05,India,P001,Laptop,Electronics,1960.68,2.0,2744.95,41.94,Cash,56+,Male,Cape Town,Emily Davis
TIN00102,2023-07-15,India,P003,TV,Electronics,772.21,5.0,2702.74,10.34,Credit Card,18-25,Female,Mombasa,Jane Smith
TIN00103,2024-02-03,India,P003,TV,Electronics,1731.96,3.0,3637.12,22.85,Mobile Money,36-45,Female,Cape Town,Robert Brown
TIN00104,2017-04-06,India,P002,Phone,Electronics,33.16,5.0,116.06,9.77,Mobile Money,46-55,Female,Durban,Robert Brown
TIN00105,2024-01-19,India,P001,Laptop,Electronics,1374.3,1.0,962.01,36.03,Cash,56+,Female,Johannesburg,Robert Brown
TIN00106,2020-12-02,India,P005,Watch,Fashion,1671.47,6.0,7020.17,36.58,Cash,26-35,Female,Durban,Robert Brown
TIN00107,2024-01-03,India,P001,Laptop,Electronics,494.63,3.0,1038.72,39.8,Bank Transfer,36-45,Female,Cape Town,
TIN00108,2024-03-11,India,P006,Bag,Fashion,358.84,2.0,502.38,49.64,Mobile Money,18-25,Male,Mombasa,John Doe
TIN00109,2021-07-02,India,P001,Laptop,Electronics,1388.73,8.0,7776.89,28.26,Mobile Money,26-35,Male,Nairobi,Robert Brown
TIN00110,2022-04-03,India,P002,Phone,Electronics,779.22,8.0,4363.63,29.57,Cash,26-35,,Nairobi,John Doe
TIN00111,2017-11-21,India,P002,Phone,Electronics,1800.62,1.0,1260.43,9.39,Credit Card,56+,Male,Johannesburg,Jane Smith
TIN00112,,India,P004,Shoes,Fashion,1412.43,6.0,5932.21,41.51,Cash,36-45,Male,Johannesburg,Emily Davis
TIN00113,,India,P006,Bag,Fashion,1146.83,9.0,7225.03,15.79,Bank Transfer,46-55,Male,Mombasa,John Doe
TIN00114,2017-11-05,India,P001,Laptop,Electronics,1968.21,4.0,5510.99,39.89,Mobile Money,56+,Female,Nairobi,Robert Brown
TIN00115,2023-03-28,India,P006,,Fashion,1625.35,9.0,10239.7,42.65,Cash,56+,Female,Nairobi,Emily Davis
TIN00116,2017-06-18,India,P005,Watch,Fashion,1279.77,2.0,1791.68,,Cash,56+,Male,Cape Town,Emily Davis
TIN00117,2024-09-21,India,P002,Phone,Electronics,1402.43,1.0,981.7,48.15,Credit Card,,Female,Durban,Robert Brown
TIN00118,2019-07-30,India,P005,Watch,Fashion,516.36,8.0,2891.62,31.3,Bank Transfer,46-55,Female,Durban,Jane Smith
TIN00119,2024-06-08,India,P001,Laptop,Electronics,1213.35,2.0,1698.69,14.07,Credit Card,18-25,Male,Cape Town,Robert Brown
TIN00120,2018-03-14,India,P004,Shoes,Fashion,963.34,6.0,4046.03,,Bank Transfer,18-25,Female,Nairobi,Emily Davis
TIN00121,2019-05-22,India,P004,Shoes,Fashion,1237.95,9.0,7799.09,27.59,Mobile Money,46-55,Male,Nairobi,Jane Smith
TIN00122,2019-01-20,India,P003,TV,Electronics,655.43,2.0,917.6,44.16,Bank Transfer,26-35,Female,Cape Town,
TIN00123,2024-02-05,India,P002,Phone,,480.28,6.0,2017.18,45.22,Mobile Money,18-25,Male,Johannesburg,Jane Smith
TIN00124,2017-02-02,India,P002,Phone,Electronics,604.37,4.0,1692.24,8.83,Mobile Money,26-35,Male,Durban,Robert Brown
TIN00125,2021-04-21,India,P004,Shoes,Fashion,139.29,6.0,585.02,14.46,Cash,46-55,Female,Cape Town,John Doe
TIN00126,2019-12-30,India,P002,Phone,Electronics,308.21,,1941.72,37.26,Mobile Money,46-55,Female,Mombasa,Robert Brown
TIN00127,2024-09-02,India,P003,TV,Electronics,845.38,6.0,3550.6,24.25,Bank Transfer,18-25,Female,Durban,Emily Davis
TIN00128,2022-01-09,India,P003,TV,Electronics,765.78,3.0,1608.14,25.67,Credit Card,18-25,Female,Johannesburg,Jane Smith
TIN00129,2023-11-17,India,P002,Phone,Electronics,77.42,8.0,433.55,34.72,Cash,46-55,Female,Durban,Jane Smith
TIN00130,2024-02-09,India,P001,Laptop,Electronics,1545.35,8.0,8653.96,1.0,Mobile Money,26-35,Female,Durban,John Doe
TIN00131,2021-12-24,India,P001,Laptop,Electronics,35.53,6.0,149.23,12.53,Mobile Money,18-25,Male,Johannesburg,Robert Brown
TIN00132,2016-05-14,India,P005,Watch,Fashion,1683.42,7.0,8248.76,17.23,Credit Card,56+,Male,Nairobi,Robert Brown
TIN00133,2020-08-12,India,P006,Bag,Fashion,51.56,6.0,216.55,38.39,Credit Card,36-45,Male,Mombasa,Jane Smith
TIN00134,2015-09-14,India,P003,TV,Electronics,978.4,4.0,2739.52,27.47,Bank Transfer,36-45,Male,Johannesburg,Emily Davis
TIN00135,2024-05-29,India,P002,Phone,Electronics,1694.29,3.0,3558.01,24.11,Cash,46-55,Male,Johannesburg,Jane Smith
TIN00136,2017-05-16,India,P006,Bag,Fashion,1222.13,2.0,1710.98,44.68,Bank Transfer,46-55,Male,Johannesburg,Jane Smith
TIN00137,2022-06-01,India,P006,Bag,Fashion,663.47,3.0,1393.29,8.15,Bank Transfer,46-55,Male,Cape Town,Emily Davis
TIN00138,2020-11-16,India,P003,TV,Electronics,1213.66,3.0,2548.69,29.25,Credit Card,46-55,Male,Mombasa,Robert Brown
TIN00139,2015-01-11,India,P005,Watch,Fashion,134.28,9.0,845.96,37.31,Cash,46-55,Male,Nairobi,Robert Brown
TIN00140,2022-04-08,India,P002,Phone,Electronics,659.67,1.0,461.77,37.07,Credit Card,36-45,Female,Johannesburg,Emily Davis
TIN00141,2019-01-11,India,P002,Phone,Electronics,1124.55,8.0,6297.48,31.38,Bank Transfer,46-55,Female,Durban,John Doe
TIN00142,2024-03-09,India,P001,Laptop,Electronics,587.37,3.0,1233.48,3.07,Cash,56+,Male,Mombasa,Jane Smith
TIN00143,2020-07-11,India,P003,TV,Electronics,27.24,10.0,190.68,15.88,Bank Transfer,18-25,Male,Mombasa,Robert Brown
TIN00144,2023-08-13,India,P004,Shoes,Fashion,1724.64,7.0,8450.74,19.56,Bank Transfer,18-25,Female,Johannesburg,John Doe
TIN00145,2019-04-28,India,P001,Laptop,Electronics,127.63,2.0,178.68,27.06,Credit Card,18-25,Female,,Jane Smith
TIN00146,2017-08-21,India,P001,Laptop,Electronics,1574.24,4.0,4407.87,46.5,Mobile Money,26-35,Male,,John Doe
TIN00147,2015-01-10,India,P003,TV,Electronics,913.28,7.0,4475.07,11.88,Mobile Money,56+,Female,Johannesburg,Jane Smith
TIN00148,2022-08-08,India,P001,Laptop,Electronics,601.3,9.0,3788.19,21.52,Cash,46-55,Male,Durban,Emily Davis
TIN00149,2019-05-23,India,P002,Phone,Electronics,75.86,2.0,106.2,43.56,Mobile Money,56+,Male,Nairobi,Jane Smith
TIN00150,2016-07-21,India,P001,Laptop,Electronics,1700.92,4.0,4762.58,2.12,Cash,36-45,Female,Johannesburg,Robert Brown
TIN00151,2022-10-04,India,P005,Watch,Fashion,1460.2,1.0,1022.14,4.71,Mobile Money,46-55,Male,Nairobi,John Doe
TIN00152,2019-11-23,India,P002,Phone,Electronics,1211.01,7.0,5933.95,4.45,Credit Card,56+,,Johannesburg,Jane Smith
TIN00153,2017-12-21,India,P004,Shoes,Fashion,1225.67,1.0,857.97,19.23,Credit Card,56+,Male,Cape Town,Emily Davis
TIN00154,2023-02-07,India,P002,Phone,Electronics,1427.05,7.0,6992.55,29.47,Credit Card,56+,Male,Nairobi,Jane Smith
TIN00155,2021-09-21,India,P003,TV,Electronics,1174.4,3.0,2466.24,36.82,Credit Card,18-25,Male,Cape Town,John Doe
TIN00156,2019-01-25,India,P004,Shoes,Fashion,1892.74,1.0,1324.92,0.23,Bank Transfer,26-35,Female,Durban,Jane Smith
TIN00157,2018-06-13,India,P005,Watch,Fashion,89.96,1.0,62.97,33.77,Cash,18-25,Female,Durban,Robert Brown
TIN00158,2016-06-10,India,P003,TV,Electronics,258.08,5.0,903.28,37.31,Cash,26-35,Male,Cape Town,John Doe
TIN00159,,India,P006,Bag,Fashion,1224.34,4.0,3428.15,43.14,Mobile Money,36-45,Male,Durban,Robert Brown
TIN00160,,India,P004,Shoes,Fashion,1231.69,3.0,2586.55,32.54,Cash,56+,Female,Durban,Emily Davis
TIN00161,2022-08-06,India,P003,TV,Electronics,1959.06,5.0,6856.71,20.61,Cash,,Male,Johannesburg,Robert Brown
TIN00162,2020-02-05,India,P003,TV,Electronics,704.51,10.0,4931.57,36.65,Cash,46-55,Male,Nairobi,John Doe
TIN00163,2024-07-21,India,P005,Watch,Fashion,1817.49,8.0,10177.94,,Credit Card,26-35,Male,Mombasa,Robert Brown
TIN00164,2018-05-11,India,P004,Shoes,Fashion,1241.44,4.0,3476.03,9.95,Mobile Money,18-25,Male,Johannesburg,Robert Brown
TIN00165,2017-08-11,India,P005,Watch,Fashion,1553.91,6.0,6526.42,24.13,Mobile Money,36-45,Female,Johannesburg,Jane Smith
TIN00166,2023-05-09,India,P004,Shoes,Fashion,232.53,3.0,488.31,36.9,Credit Card,56+,Female,Johannesburg,John Doe
TIN00167,2018-09-06,India,P004,Shoes,Fashion,332.02,8.0,1859.31,33.08,,46-55,Male,Cape Town,Emily Davis
TIN00168,2015-07-16,India,P004,Shoes,Fashion,1399.86,3.0,2939.71,35.01,Bank Transfer,46-55,Female,Nairobi,Robert Brown
TIN00169,2019-07-08,India,P005,Watch,Fashion,1446.62,5.0,5063.17,24.88,Cash,56+,Male,Johannesburg,Jane Smith
TIN00170,2016-10-22,India,P005,Watch,Fashion,1248.15,2.0,1747.41,0.25,Mobile Money,36-45,Male,Nairobi,John Doe
TIN00171,2023-05-01,India,P002,Phone,Electronics,800.12,7.0,3920.59,6.43,Cash,46-55,Male,Durban,Emily Davis
TIN00172,2022-03-25,India,P002,Phone,Electronics,670.47,8.0,3754.63,27.64,Bank Transfer,36-45,Male,Johannesburg,Jane Smith
TIN00173,2016-03-15,India,P002,Phone,Electronics,1736.29,2.0,2430.81,46.01,Mobile Money,56+,Female,Nairobi,Jane Smith
TIN00174,2018-04-08,India,P006,Bag,Fashion,262.51,2.0,367.51,14.35,Bank Transfer,46-55,Female,Durban,Jane Smith
TIN00175,2022-07-31,India,P002,Phone,Electronics,1588.75,4.0,4448.5,5.7,Cash,26-35,Male,Cape Town,Robert Brown
TIN00176,2015-09-04,India,P005,Watch,Fashion,991.88,1.0,694.32,43.1,Cash,26-35,Male,Mombasa,John Doe
TIN00177,2016-01-04,India,P004,Shoes,Fashion,1306.26,4.0,3657.53,12.24,Mobile Money,36-45,Male,Durban,John Doe
TIN00178,2020-11-11,India,P003,TV,Electronics,1524.13,5.0,5334.45,9.9,Bank Transfer,46-55,Female,Mombasa,Robert Brown
TIN00179,2019-07-05,India,P003,TV,Electronics,1086.52,7.0,5323.95,48.6,Credit Card,18-25,Female,Nairobi,Jane Smith
TIN00180,2019-03-21,India,P001,Laptop,Electronics,1720.44,9.0,10838.77,35.59,Credit Card,18-25,Female,Mombasa,Robert Brown
TIN00181,2021-10-06,India,P001,Laptop,Electronics,1443.01,8.0,8080.86,13.51,Mobile Money,46-55,Male,Cape Town,Jane Smith
TIN00182,2024-11-12,India,P005,Watch,Fashion,544.28,3.0,1142.99,43.01,Cash,18-25,Female,Johannesburg,Jane Smith
TIN00183,2018-02-19,India,P003,TV,Electronics,811.44,5.0,2840.04,15.06,Credit Card,36-45,Male,Nairobi,Jane Smith
TIN00184,2021-04-29,India,P003,TV,Electronics,1488.72,5.0,5210.52,5.89,Bank Transfer,56+,Female,Mombasa,Jane Smith
TIN00185,2018-03-31,India,P004,Shoes,Fashion,1178.63,10.0,8250.41,48.51,Credit Card,36-45,Male,Nairobi,Jane Smith
TIN00186,2016-12-16,India,P004,Shoes,Fashion,1867.74,3.0,3922.25,38.18,Mobile Money,46-55,Female,Johannesburg,John Doe
TIN00187,2018-08-20,India,P006,Bag,Fashion,1932.67,5.0,6764.35,36.59,Bank Transfer,36-45,Male,Mombasa,Jane Smith
TIN00188,2016-06-09,,P002,Phone,Electronics,1800.91,4.0,5042.55,25.95,Credit Card,56+,Female,Nairobi,Jane Smith
TIN00189,2015-07-10,India,P003,TV,Electronics,122.54,3.0,257.33,28.0,Cash,46-55,Female,Mombasa,Emily Davis
TIN00190,2020-12-04,India,P004,Shoes,Fashion,1485.75,7.0,7280.17,29.92,Credit Card,26-35,Female,Durban,Jane Smith
TIN00191,2023-10-24,India,P002,Phone,Electronics,1092.75,9.0,6884.32,43.98,Credit Card,18-25,Male,Johannesburg,Jane Smith
TIN00192,2016-06-18,India,P005,Watch,Fashion,827.13,7.0,4052.94,44.19,Bank Transfer,18-25,Female,Mombasa,John Doe
TIN00193,2019-08-03,India,P001,Laptop,Electronics,1251.06,10.0,8757.42,21.9,Credit Card,56+,Male,Mombasa,Jane Smith
TIN00194,2020-03-26,India,P006,Bag,Fashion,1435.69,3.0,3014.95,39.28,Cash,56+,Male,Johannesburg,Jane Smith
TIN00195,2017-03-18,India,P005,Watch,Fashion,1251.37,3.0,2627.88,9.0,Mobile Money,56+,Male,Nairobi,Jane Smith
TIN00196,2017-02-01,India,P004,Shoes,,1791.75,1.0,1254.22,48.68,Bank Transfer,46-55,Female,Nairobi,Jane Smith
TIN00197,2016-06-07,,P006,Bag,Fashion,1095.83,9.0,6903.73,43.38,Cash,56+,Male,Cape Town,John Doe
TIN00198,2021-08-26,India,,Phone,Electronics,60.53,6.0,254.23,37.81,Credit Card,26-35,Female,Nairobi,John Doe
TIN00199,2015-06-14,India,P001,Laptop,Electronics,714.45,5.0,2500.57,21.15,Cash,36-45,Male,Mombasa,Jane Smith
