Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep
TUS00090,2024-06-27,US,P004,Shoes,Fashion,1724.43,,2414.2,28.84,Cash,46-55,Male,Johannesburg,John Doe
TUS00091,2015-05-09,US,P003,TV,Electronics,1030.93,6.0,4329.91,21.18,Bank Transfer,26-35,Female,Johannesburg,Robert Brown
TUS00092,2019-10-24,US,P005,Watch,Fashion,921.94,5.0,3226.79,48.55,Cash,36-45,Female,Cape Town,Emily Davis
TUS00093,2018-06-04,US,P005,Watch,Fashion,1677.77,6.0,7046.63,,Mobile Money,26-35,Female,Durban,Robert Brown
TUS00094,2024-11-27,US,P002,Phone,Electronics,24.14,8.0,135.18,48.2,Credit Card,26-35,Female,Cape Town,Robert Brown
TUS00095,2024-04-01,US,P004,Shoes,Fashion,1741.74,3.0,3657.65,26.32,Bank Transfer,26-35,Male,Nairobi,John Doe
TUS00096,,US,P006,Bag,Fashion,801.06,7.0,3925.19,20.31,Cash,56+,Male,Johannesburg,Jane Smith
TUS00097,2019-08-14,US,P004,Shoes,Fashion,1660.74,3.0,3487.55,15.29,Bank Transfer,26-35,Female,Cape Town,John Doe
TUS00098,2019-01-02,US,P005,Watch,Fashion,876.05,6.0,3679.41,38.44,Mobile Money,36-45,Male,Nairobi,Emily Davis
TUS00099,2022-09-08,US,P006,Bag,Fashion,575.18,7.0,2818.38,,Credit Card,46-55,Male,Nairobi,Jane Smith
TUS00100,2015-01-17,US,P002,Phone,Electronics,1843.01,10.0,12901.07,38.1,Credit Card,46-55,Male,Johannesburg,Jane Smith
TUS00101,2017-10-28,US,P001,Laptop,Electronics,1575.81,7.0,7721.47,49.52,Bank Transfer,36-45,Male,Mombasa,Emily Davis
TUS00102,2017-08-10,US,P005,Watch,Fashion,1618.03,9.0,10193.59,49.36,Bank Transfer,18-25,Female,Johannesburg,Jane Smith
TUS00103,2023-09-14,US,P004,Shoes,Fashion,1266.98,1.0,886.89,10.3,Credit Card,56+,Male,Durban,John Doe
TUS00104,2017-06-11,US,P003,TV,Electronics,833.18,9.0,5249.03,42.5,Cash,46-55,Male,Cape Town,John Doe
TUS00105,2023-05-28,US,P004,Shoes,Fashion,225.11,10.0,1575.77,35.13,Cash,18-25,Female,Durban,Emily Davis
TUS00106,2020-11-06,US,P005,Watch,Fashion,599.33,10.0,4195.31,20.13,Mobile Money,46-55,Female,Mombasa,Emily Davis
TUS00107,2020-11-16,US,P004,Shoes,Fashion,1696.35,4.0,4749.78,33.84,Bank Transfer,46-55,Male,Nairobi,John Doe
TUS00108,2022-03-14,US,P006,Bag,Fashion,1560.08,3.0,3276.17,42.4,Mobile Money,,Male,Mombasa,Jane Smith
TUS00109,2018-01-11,US,P003,TV,Electronics,1160.35,1.0,812.24,22.41,Credit Card,26-35,Male,Durban,Jane Smith
TUS00110,2022-10-07,US,P006,Bag,,14.81,5.0,51.83,35.44,Mobile Money,36-45,,Johannesburg,John Doe
TUS00111,2024-10-30,US,P006,Bag,Fashion,686.36,7.0,3363.16,43.16,Bank Transfer,18-25,Female,Nairobi,Jane Smith
TUS00112,2020-06-02,,P006,Bag,Fashion,1219.3,10.0,,35.97,Cash,26-35,Female,Nairobi,John Doe
TUS00113,2015-05-07,US,P001,Laptop,Electronics,1765.66,5.0,6179.81,16.99,Credit Card,18-25,Female,Mombasa,Robert Brown
TUS00114,2022-10-16,,P002,Phone,Electronics,608.28,1.0,425.8,8.64,Mobile Money,56+,Male,Cape Town,Robert Brown
TUS00115,2015-01-14,US,P001,Laptop,Electronics,1443.76,4.0,4042.53,8.09,Bank Transfer,36-45,Male,Johannesburg,Jane Smith
TUS00116,2020-03-13,US,P003,TV,Electronics,245.04,5.0,857.64,23.5,Mobile Money,26-35,Female,Nairobi,John Doe
TUS00117,2021-01-26,US,,Laptop,Electronics,702.65,7.0,3442.99,7.72,Credit Card,36-45,Female,Mombasa,Emily Davis
TUS00118,2022-02-13,US,P001,Laptop,Electronics,951.98,10.0,6663.86,12.34,Bank Transfer,18-25,Male,Nairobi,
TUS00119,2020-05-11,US,P002,Phone,Electronics,320.71,8.0,1795.98,5.61,Bank Transfer,18-25,Female,Johannesburg,Robert Brown
TUS00120,2023-10-20,US,P004,Shoes,Fashion,1484.87,9.0,9354.68,28.56,Credit Card,18-25,Female,Nairobi,John Doe
TUS00121,2023-12-07,US,P003,TV,Electronics,18.73,7.0,91.78,31.58,Credit Card,26-35,Female,Nairobi,Jane Smith
TUS00122,2015-01-03,US,P001,Laptop,Electronics,956.5,1.0,669.55,4.16,Mobile Money,46-55,Male,Nairobi,Emily Davis
TUS00123,2020-06-19,US,P001,Laptop,Electronics,1402.69,9.0,8836.95,36.74,Mobile Money,56+,Male,Cape Town,Jane Smith
TUS00124,2016-03-20,US,P002,Phone,Electronics,658.32,6.0,2764.94,8.71,Credit Card,26-35,Male,Nairobi,John Doe
TUS00125,2024-01-15,US,P002,Phone,Electronics,1535.01,9.0,9670.56,24.59,Bank Transfer,18-25,Female,Nairobi,Robert Brown
TUS00126,2017-12-13,US,P003,TV,Electronics,334.96,8.0,1875.78,35.86,Cash,18-25,Male,Cape Town,Emily Davis
TUS00127,2019-06-03,US,P005,Watch,Fashion,620.55,7.0,3040.69,20.6,Bank Transfer,46-55,Female,Cape Town,Robert Brown
TUS00128,2021-02-04,US,P005,Watch,Fashion,69.92,10.0,489.44,21.12,Bank Transfer,56+,Female,Nairobi,Robert Brown
TUS00129,2023-04-29,US,P005,Watch,Fashion,1071.28,2.0,1499.79,34.25,Mobile Money,18-25,,Durban,John Doe
TUS00130,2015-12-02,US,P005,Watch,Fashion,398.91,7.0,1954.66,16.1,Credit Card,36-45,Male,Cape Town,Robert Brown
TUS00131,2019-01-12,US,P001,Laptop,Electronics,736.09,5.0,2576.32,45.51,Bank Transfer,46-55,Male,Mombasa,John Doe
TUS00132,2018-04-17,US,P005,Watch,Fashion,391.99,4.0,1097.57,37.97,Mobile Money,26-35,Female,Mombasa,John Doe
TUS00133,2024-04-05,US,P004,Shoes,Fashion,510.75,5.0,1787.62,18.42,Credit Card,18-25,Male,Johannesburg,Jane Smith
TUS00134,2024-04-19,US,P001,Laptop,Electronics,1121.97,5.0,3926.89,16.53,Mobile Money,18-25,,Durban,Robert Brown
TUS00135,2023-02-27,US,P001,Laptop,Electronics,380.49,2.0,532.69,7.42,Bank Transfer,18-25,Female,Johannesburg,Robert Brown
TUS00136,2020-07-21,US,P006,Bag,Fashion,992.26,1.0,694.58,32.06,Bank Transfer,56+,Female,Nairobi,Robert Brown
TUS00137,2022-07-30,US,P004,Shoes,Fashion,1228.14,6.0,5158.19,33.78,Mobile Money,46-55,Female,Mombasa,John Doe
TUS00138,2019-03-22,US,P005,Watch,Fashion,487.17,3.0,1023.06,44.07,Bank Transfer,18-25,Male,Mombasa,John Doe
TUS00139,2023-03-24,US,P001,Laptop,Electronics,645.49,10.0,4518.43,30.04,Bank Transfer,36-45,Male,Durban,Jane Smith
TUS00140,2023-01-12,US,P004,Shoes,Fashion,917.7,5.0,3211.95,16.28,Cash,46-55,Male,Nairobi,Jane Smith
TUS00141,2015-03-26,US,P003,TV,Electronics,385.07,6.0,1617.29,46.04,Bank Transfer,56+,Female,Durban,John Doe
TUS00142,2016-08-24,US,P006,Bag,Fashion,1418.65,7.0,6951.39,24.63,Cash,56+,Male,Johannesburg,Emily Davis
TUS00143,2016-03-23,US,P003,TV,Electronics,810.7,3.0,1702.47,48.85,Credit Card,18-25,Female,Durban,John Doe
TUS00144,2023-05-05,US,P006,Bag,Fashion,22.48,9.0,141.62,10.25,Cash,46-55,Female,Cape Town,Jane Smith
TUS00145,2024-07-03,US,P006,Bag,Fashion,182.48,10.0,1277.36,14.59,Mobile Money,36-45,Female,Johannesburg,John Doe
TUS00146,2020-04-28,US,P004,Shoes,Fashion,1230.22,8.0,6889.23,25.92,Credit Card,56+,Female,Mombasa,
TUS00147,2017-03-09,US,P006,Bag,Fashion,928.8,1.0,650.16,23.98,Bank Transfer,36-45,Female,Nairobi,Robert Brown
TUS00148,2017-09-05,US,P005,Watch,Fashion,375.27,1.0,262.69,29.41,Cash,46-55,Male,Nairobi,Jane Smith
TUS00149,2019-07-20,US,P002,Phone,Electronics,261.78,1.0,183.25,12.74,Credit Card,56+,Male,Nairobi,Jane Smith
TUS00150,2018-09-25,US,P005,Watch,Fashion,901.58,,5048.85,31.06,Mobile Money,26-35,Male,Nairobi,John Doe
TUS00151,2018-04-12,US,P004,Shoes,Fashion,979.04,1.0,685.33,1.64,Bank Transfer,46-55,Male,Durban,Emily Davis
TUS00152,2019-01-13,US,P001,Laptop,Electronics,131.22,1.0,91.85,26.82,Cash,26-35,Male,Mombasa,Jane Smith
TUS00153,2016-10-08,US,P006,Bag,Fashion,1241.63,10.0,8691.41,15.51,Credit Card,56+,Female,Nairobi,Robert Brown
TUS00154,2023-01-25,US,P001,Laptop,Electronics,1913.39,2.0,2678.75,9.73,Cash,18-25,Female,Johannesburg,John Doe
TUS00155,2018-01-08,US,P005,Watch,Fashion,1469.86,9.0,9260.12,11.06,Mobile Money,46-55,Male,Nairobi,Robert Brown
TUS00156,2019-01-02,US,P001,Laptop,Electronics,765.62,4.0,2143.74,45.74,Cash,18-25,Female,Mombasa,Jane Smith
TUS00157,2023-06-05,US,P001,Laptop,Electronics,1778.19,3.0,3734.2,14.15,Cash,46-55,Female,Johannesburg,Jane Smith
TUS00158,2017-04-11,US,P001,Laptop,Electronics,1542.2,10.0,10795.4,46.73,Bank Transfer,18-25,Male,Johannesburg,Jane Smith
TUS00159,2024-07-19,US,P002,Phone,Electronics,1322.84,3.0,2777.96,37.23,Mobile Money,36-45,Male,Durban,Emily Davis
TUS00160,2015-10-14,US,P002,Phone,Electronics,772.31,4.0,2162.47,38.01,Mobile Money,56+,Female,Nairobi,Jane Smith
TUS00161,2021-10-16,US,P005,Watch,Fashion,43.14,3.0,90.59,34.9,Bank Transfer,18-25,Male,Johannesburg,Emily Davis
TUS00162,2017-11-13,US,P006,Bag,Fashion,1874.06,6.0,7871.05,47.5,Bank Transfer,56+,Male,Nairobi,Emily Davis
TUS00163,2024-06-01,US,P005,Watch,Fashion,823.49,4.0,2305.77,17.19,Bank Transfer,18-25,Female,Johannesburg,Emily Davis
TUS00164,2021-10-20,US,P004,Shoes,Fashion,1872.71,2.0,2621.79,28.66,Mobile Money,56+,Female,Mombasa,John Doe
TUS00165,2017-02-03,US,P005,Watch,Fashion,237.76,5.0,832.16,42.07,Mobile Money,46-55,Female,Johannesburg,Robert Brown
TUS00166,2024-02-01,US,P006,Bag,Fashion,296.58,1.0,207.61,47.1,Mobile Money,46-55,Female,Mombasa,Robert Brown
TUS00167,2024-01-16,US,P004,Shoes,Fashion,1049.08,10.0,7343.56,0.15,Credit Card,18-25,Male,Johannesburg,Jane Smith
TUS00168,2018-11-27,US,P006,Bag,Fashion,117.63,7.0,576.39,4.44,Bank Transfer,36-45,Male,Cape Town,Robert Brown
TUS00169,2023-12-14,US,P004,Shoes,Fashion,988.43,9.0,6227.11,42.6,Cash,26-35,Male,Durban,Robert Brown
TUS00170,2017-05-06,US,P002,Phone,Electronics,1598.16,10.0,11187.12,32.56,Cash,26-35,Male,Durban,Robert Brown
TUS00171,2021-12-14,US,P003,TV,Electronics,166.27,6.0,698.33,36.89,Cash,26-35,Female,Johannesburg,Jane Smith
TUS00172,2024-01-10,US,P002,Phone,Electronics,288.98,10.0,2022.86,27.5,Bank Transfer,46-55,Male,Durban,Robert Brown
TUS00173,2017-05-01,US,P004,Shoes,Fashion,1365.2,1.0,955.64,39.67,Credit Card,56+,Female,Nairobi,Jane Smith
TUS00174,2019-07-12,US,P001,Laptop,Electronics,1703.06,1.0,1192.14,43.67,Cash,56+,Male,Cape Town,Robert Brown
TUS00175,2016-04-08,US,P005,Watch,Fashion,63.18,10.0,442.26,48.12,Mobile Money,56+,Male,Nairobi,Robert Brown
TUS00176,2022-03-30,US,P001,Laptop,Electronics,140.03,6.0,588.13,41.86,Mobile Money,18-25,Female,Nairobi,Robert Brown
TUS00177,2015-10-14,US,P006,Bag,Fashion,1946.44,7.0,9537.56,16.7,Bank Transfer,56+,Female,Cape Town,Robert Brown
TUS00178,2019-04-17,US,,Shoes,Fashion,1400.08,1.0,980.06,1.57,Cash,46-55,Male,Johannesburg,Emily Davis
TUS00179,2016-07-18,US,P001,Laptop,Electronics,1134.66,5.0,3971.31,2.36,Credit Card,36-45,Female,Nairobi,Emily Davis
TUS00180,2017-12-25,US,P003,TV,Electronics,1364.29,9.0,8595.03,31.65,Credit Card,18-25,,Nairobi,Jane Smith
TUS00181,2018-10-31,US,P002,Phone,Electronics,68.7,10.0,480.9,25.32,Cash,18-25,Male,Nairobi,Jane Smith
TUS00182,2016-11-01,US,P006,Bag,Fashion,1142.37,4.0,3198.64,36.64,Bank Transfer,36-45,Male,Mombasa,Robert Brown
TUS00183,2017-05-09,US,P006,Bag,Fashion,702.11,10.0,4914.77,9.5,Cash,46-55,Female,Cape Town,John Doe
TUS00184,2021-02-26,US,P001,Laptop,Electronics,1326.23,1.0,928.36,40.04,Bank Transfer,,Female,Nairobi,Jane Smith
TUS00185,2015-11-28,US,P004,Shoes,Fashion,1674.31,8.0,9376.14,24.39,Credit Card,26-35,Male,Johannesburg,Jane Smith
TUS00186,2022-09-06,US,P004,Shoes,Fashion,372.85,5.0,1304.97,14.56,Bank Transfer,18-25,Male,Johannesburg,Robert Brown
TUS00187,2022-09-13,US,P002,Phone,Electronics,1142.99,10.0,8000.93,22.14,Credit Card,46-55,Female,Mombasa,Emily Davis
TUS00188,2024-01-15,US,P004,Shoes,Fashion,1993.69,3.0,4186.75,33.51,Cash,46-55,Male,Durban,John Doe
TUS00189,2020-04-05,US,P001,Laptop,Electronics,1570.68,1.0,1099.48,39.7,Cash,,Female,Johannesburg,Jane Smith
TUS00190,2019-09-19,US,P003,TV,Electronics,,9.0,10394.81,2.14,Cash,56+,Female,Johannesburg,John Doe
TUS00191,2022-07-19,US,P001,Laptop,Electronics,1401.33,6.0,5885.59,28.18,Bank Transfer,36-45,Female,Nairobi,John Doe
TUS00192,2023-12-26,US,,Laptop,Electronics,14.62,6.0,61.4,40.62,Mobile Money,56+,Male,Johannesburg,Robert Brown
TUS00193,2023-07-06,US,P006,Bag,Fashion,1713.0,10.0,11991.0,22.0,Mobile Money,18-25,Male,Johannesburg,Emily Davis
TUS00194,2024-11-16,US,P006,Bag,Fashion,1405.07,1.0,983.55,40.89,Mobile Money,56+,Male,Cape Town,John Doe
TUS00195,2017-04-12,US,P006,Bag,Fashion,1311.76,7.0,6427.62,20.1,Mobile Money,56+,Female,Mombasa,John Doe
TUS00196,2017-11-20,US,P006,Bag,Fashion,621.51,5.0,2175.28,19.51,Credit Card,18-25,Male,Cape Town,Emily Davis
TUS00197,2017-05-25,US,P002,Phone,Electronics,860.6,1.0,602.42,41.47,Credit Card,46-55,Male,Mombasa,Robert Brown
TUS00198,2017-03-04,US,P002,Phone,Electronics,583.0,1.0,408.1,29.35,Credit Card,46-55,Male,Cape Town,John Doe
TUS00199,2020-04-12,US,P005,Watch,Fashion,1657.51,9.0,10442.31,8.0,Credit Card,46-55,Female,Johannesburg,Robert Brown
